Gerneration,Depth average
1,4.55446
2,4.17822
3,4
4,4.18812
5,4.76238
6,5.46535
7,5.81188
8,5.36634
9,5.20792
10,5.40594
11,5.84158
12,6.0396
13,6.0495
14,6.23762
15,6.0495
16,6.33663
17,6.31683
18,5.83168
19,5.94059
20,5.93069
21,5.57426
22,5.71287
23,5.46535
24,5.12871
25,5.24752
26,5.27723
27,4.9703
28,5.31683
29,5.17822
30,5.17822
31,4.9505
32,4.87129
33,4.71287
34,4.79208
35,4.65347
36,4.60396
37,4.63366
38,4.60396
39,4.51485
40,4.67327
41,4.78218
42,4.90099
43,4.9505
44,4.75248
45,4.64356
46,4.65347
47,4.87129
48,4.75248
49,4.84158
50,4.79208
51,4.74257
52,4.89109
53,4.68317
54,5.07921
55,5.10891
56,5.15842
57,5.0396
58,5.0297
59,4.94059
60,5.14851
61,4.9901
62,4.83168
63,4.9604
64,5.16832
65,5.07921
66,5.09901
67,5.0297
68,5.0396
69,5.11881
70,5.15842
71,5.07921
72,5.05941
73,5.11881
74,4.9901
75,4.88119
76,4.87129
77,5.0495
78,5.14851
79,4.94059
80,5.09901
81,5.16832
82,5
83,5.16832
84,5.10891
85,5.12871
86,5.27723
87,5.18812
88,5.15842
89,4.93069
90,4.87129
91,4.9802
92,5
93,4.92079
94,5.10891
95,5.23762
96,5.14851
97,5.06931
98,5.12871
99,5.21782
