Generation,Diversity
1,24
2,21
3,18
4,21
5,22
6,19
7,19
8,21
9,26
10,22
11,21
12,19
13,23
14,22
15,19
16,21
17,20
18,21
19,24
20,22
21,23
22,23
23,22
24,22
25,22
26,23
27,24
28,23
29,23
30,19
31,20
32,17
33,19
34,21
35,22
36,26
37,20
38,17
39,21
40,23
41,23
42,22
43,22
44,20
45,19
46,22
47,23
48,23
49,23
50,21
51,20
52,21
53,22
54,22
55,20
56,22
57,20
58,21
59,18
60,23
61,23
62,20
63,26
64,24
65,19
66,17
67,22
68,24
69,21
70,19
71,23
72,20
73,21
74,22
75,22
76,22
77,21
78,19
79,18
80,23
81,21
82,20
83,19
84,21
85,21
86,21
87,21
88,21
89,20
90,23
91,19
92,19
93,17
94,21
95,19
96,23
97,20
98,24
99,22
100,23
101,25
102,16
103,17
104,21
105,22
106,20
107,19
108,21
109,22
110,25
111,21
112,24
113,25
114,21
115,22
116,23
117,20
118,21
119,20
120,24
121,19
122,24
123,21
124,26
125,20
126,24
127,23
128,22
129,20
130,19
131,20
132,21
133,23
134,21
135,21
136,25
137,22
138,20
139,20
140,20
141,19
142,23
143,22
144,22
145,19
146,23
147,20
148,21
149,25
150,19
151,23
152,23
153,24
154,23
155,21
156,20
157,23
158,23
159,21
160,25
161,20
162,26
163,22
164,22
165,22
166,27
167,22
168,22
169,22
170,25
171,19
172,20
173,19
174,24
175,23
176,21
177,20
178,21
179,22
180,19
181,23
182,20
183,21
184,22
185,26
186,22
187,24
188,24
189,21
190,21
191,24
192,22
193,18
194,23
195,22
196,23
197,22
198,17
199,26
200,21
201,23
202,22
203,22
204,22
205,23
206,26
207,20
208,21
209,22
210,22
211,23
212,26
213,23
214,22
215,24
216,20
217,21
218,23
219,25
220,25
221,28
222,20
223,21
224,20
225,25
226,26
227,25
228,25
229,25
230,22
231,24
232,23
233,21
234,22
235,20
236,23
237,25
238,22
239,20
240,19
241,19
242,23
243,24
244,17
245,23
246,26
247,22
248,22
249,24
250,20
251,20
252,18
253,19
254,22
255,25
256,23
257,25
258,23
259,23
260,23
261,19
262,22
263,20
264,18
265,21
266,22
267,23
268,23
269,22
270,21
271,19
272,17
273,21
274,24
275,23
276,24
277,21
278,19
279,22
280,24
281,18
282,18
283,23
284,21
285,23
286,19
287,22
288,22
289,24
290,24
291,22
292,23
293,23
294,19
295,21
296,21
297,24
298,22
299,23
300,25
301,21
302,20
303,24
304,19
305,25
306,24
307,19
308,19
309,19
310,20
311,19
312,23
313,20
314,23
315,19
316,21
317,21
318,21
319,19
320,18
321,19
322,23
323,24
324,24
325,23
326,21
327,24
328,20
329,23
330,17
331,25
332,16
333,19
334,21
335,19
336,22
337,20
338,23
339,18
340,20
341,21
342,20
343,19
344,21
345,24
346,22
347,24
348,18
349,21
350,22
351,20
352,24
353,18
354,22
355,21
356,19
357,24
358,20
359,21
360,21
361,25
362,24
363,27
364,19
365,19
366,20
367,20
368,18
369,18
370,20
371,20
372,21
373,19
374,21
375,25
376,24
377,18
378,22
379,18
380,22
381,22
382,22
383,20
384,24
385,22
386,26
387,19
388,23
389,25
390,20
391,19
392,21
393,21
394,25
395,20
396,21
397,24
398,24
399,22
400,20
401,20
402,21
403,22
404,22
405,24
406,21
407,24
408,19
409,19
410,24
411,23
412,19
413,23
414,23
415,18
416,20
417,21
418,22
419,19
420,22
421,22
422,22
423,22
424,19
425,21
426,19
427,21
428,19
429,20
430,22
431,20
432,20
433,26
434,22
435,22
436,21
437,27
438,21
439,22
440,20
441,23
442,18
443,23
444,24
445,19
446,21
447,24
448,19
449,20
450,21
451,21
452,20
453,18
454,23
455,21
456,23
457,22
458,27
459,21
460,21
461,20
462,20
463,21
464,22
465,16
466,22
467,21
468,24
469,22
470,21
471,24
472,24
473,24
474,25
475,22
476,20
477,26
478,20
479,20
480,21
481,25
482,19
483,25
484,25
485,19
486,21
487,22
488,25
489,18
490,19
491,22
492,24
493,19
494,19
495,23
496,23
497,25
498,21
499,21
