Generation,Diversity
1,27
2,29
3,28
4,26
5,27
6,29
7,27
8,29
9,26
10,28
11,30
12,28
13,26
14,27
15,26
16,27
17,25
18,28
19,29
20,26
21,28
22,27
23,29
24,29
25,27
26,31
27,28
28,29
29,29
30,30
31,29
32,28
33,27
34,30
35,29
36,28
37,29
38,26
39,26
40,30
41,28
42,28
43,28
44,29
45,26
46,31
47,26
48,28
49,29
50,26
51,27
52,27
53,24
54,28
55,24
56,26
57,28
58,30
59,27
60,28
61,27
62,30
63,29
64,27
65,28
66,26
67,29
68,25
69,26
70,29
71,27
72,28
73,30
74,25
75,29
76,31
77,32
78,28
79,27
80,30
81,27
82,26
83,31
84,29
85,27
86,28
87,28
88,28
89,30
90,29
91,28
92,27
93,26
94,31
95,28
96,27
97,29
98,30
99,28
