Gerneration,Depth average
1,2.74257
2,2.75248
3,2.75248
4,2.79208
5,2.77228
6,2.80198
7,2.76238
8,2.82178
9,2.78218
10,2.84158
11,2.80198
12,2.77228
13,2.80198
14,2.67327
15,2.77228
16,2.80198
17,2.85149
18,2.81188
19,2.81188
20,2.81188
21,2.83168
22,2.78218
23,2.85149
24,2.77228
25,2.82178
26,2.79208
27,2.82178
28,2.81188
29,2.78218
30,2.79208
31,2.73267
32,2.80198
33,2.82178
34,2.71287
35,2.76238
36,2.80198
37,2.73267
38,2.83168
39,2.82178
40,2.80198
41,2.79208
42,2.79208
43,2.80198
44,2.80198
45,2.81188
46,2.78218
47,2.72277
48,2.84158
49,2.74257
