Generation,Diversity
1,61
2,35
3,28
4,20
5,6
6,4
7,7
8,3
9,6
10,6
11,5
12,4
13,6
14,7
15,4
16,5
17,7
18,6
19,4
20,4
21,3
22,4
23,5
24,4
25,6
26,4
27,3
28,3
29,4
30,5
31,5
32,6
33,3
34,2
35,3
36,3
37,4
38,3
39,4
40,7
41,6
42,8
43,4
44,4
45,4
46,4
47,4
48,2
49,6
50,3
51,4
52,5
53,4
54,4
55,2
56,4
57,4
58,4
59,5
60,7
61,5
62,6
63,5
64,5
65,5
66,3
67,3
68,5
69,5
70,3
71,3
72,4
73,4
74,6
75,7
76,3
77,4
78,4
79,6
80,4
81,2
82,3
83,4
84,4
85,5
86,4
87,4
88,3
89,3
90,5
91,4
92,4
93,6
94,4
95,9
96,6
97,5
98,4
99,7
