Generation,Best,Worse,Average
1,19.0583,148155,4.67148e-310
2,19.0583,236.923,2175.27
3,18.7949,52.6882,24.8081
4,18.7949,52.6882,21.4762
5,18.7949,25.7212,21.2439
6,18.7949,50.4369,20.6427
7,18.7949,552.875,20.8824
8,18.7949,24.3468,25.9306
9,18.7949,23.8432,19.7975
10,18.7949,22.8558,19.3269
11,18.7949,23.5651,19.0388
12,18.7949,23.2165,18.8673
13,18.7949,18.7949,18.8732
14,18.7949,23.2165,18.7949
15,18.7949,23.8432,18.8732
16,18.7949,22.6617,18.9243
17,18.7949,22.6617,18.8681
18,18.7949,18.7949,18.8681
19,18.7949,23.5651,18.7949
20,18.7949,23.2165,18.8859
21,18.7949,23.2165,18.9629
22,18.7949,22.8558,18.8503
23,18.7949,23.2165,18.8351
24,18.7949,22.6617,18.8387
25,18.7949,19.8798,18.8822
26,18.7949,19.8798,18.8056
27,18.7949,19.2842,18.8109
28,18.7949,18.7949,18.8024
29,18.7949,22.6617,18.7949
30,18.7949,23.8432,18.8439
31,18.7949,19.8798,18.8449
32,18.7949,23.2165,18.8056
33,18.7949,22.319,18.9056
34,18.7949,23.5651,18.8298
35,18.7949,22.6617,18.8804
36,18.7949,19.8798,18.8677
37,18.7949,19.8798,18.8538
38,18.7949,19.8798,18.8083
39,18.7949,23.2165,18.8238
40,18.7949,23.5651,18.917
41,18.7949,22.8558,18.8859
42,18.7949,23.2165,18.876
43,18.7949,23.2165,18.8387
44,18.7949,23.5651,18.8387
45,18.7949,23.5651,18.8859
46,18.7949,23.2165,18.961
47,18.7949,23.2165,18.959
48,18.7949,19.0583,18.9153
49,18.7949,22.6617,18.7975
50,18.7949,18.7949,18.8332
51,18.7949,23.2165,18.7949
52,18.7949,23.8432,18.8387
53,18.7949,22.8558,18.9047
54,18.7949,18.7949,18.8723
55,18.7949,23.8432,18.7949
56,18.7949,23.2165,18.9734
57,18.7949,23.5651,18.8932
58,18.7949,22.2852,18.8849
59,18.7949,23.2165,18.864
60,18.7949,23.2165,18.8387
61,18.7949,23.2165,18.8435
62,18.7949,23.8432,18.877
63,18.7949,22.8558,18.9652
64,18.7949,22.6617,18.8403
65,18.7949,23.5651,18.8729
66,18.7949,23.2165,18.9678
67,18.7949,19.8798,18.8387
68,18.7949,22.319,18.8056
69,18.7949,18.7949,18.8298
70,18.7949,22.8558,18.7949
71,18.7949,19.8798,18.9117
72,18.7949,23.5651,18.8056
73,18.7949,23.5651,18.9126
74,18.7949,22.6617,18.9509
75,18.7949,23.2165,18.8358
76,18.7949,23.5651,18.8387
77,18.7949,23.8432,18.8859
78,18.7949,23.5651,18.9393
79,18.7949,18.7949,18.9225
80,18.7949,23.5651,18.7949
81,18.7949,23.2165,18.8823
82,18.7949,22.2852,18.8984
83,18.7949,22.8558,18.8295
84,18.7949,22.8558,18.9428
85,18.7949,19.2842,18.8895
86,18.7949,23.2165,18.8046
87,18.7949,23.8432,18.9605
88,18.7949,23.5651,18.986
89,18.7949,23.8432,18.9861
90,18.7949,23.5651,18.8798
91,18.7949,23.5651,18.9687
92,18.7949,22.8558,18.8859
93,18.7949,23.2165,18.87
94,18.7949,23.5651,18.9483
95,18.7949,23.5651,18.847
96,18.7949,22.6617,18.8836
97,18.7949,23.5651,18.8681
98,18.7949,22.6617,18.8822
99,18.7949,23.8432,18.8681
