Generation,Diversity
1,1
2,2
3,3
4,2
5,3
6,1
7,1
8,1
9,2
10,2
11,1
12,4
13,2
14,2
15,1
16,1
17,1
18,2
19,2
20,1
21,2
22,1
23,2
24,2
25,2
26,2
27,1
28,2
29,2
30,1
31,2
32,1
33,1
34,1
35,1
36,1
37,2
38,1
39,1
40,1
41,2
42,1
43,2
44,1
45,1
46,1
47,2
48,1
49,3
50,1
51,2
52,1
53,3
54,2
55,2
56,1
57,2
58,1
59,1
60,1
61,2
62,1
63,1
64,1
65,3
66,1
67,1
68,1
69,2
70,1
71,2
72,2
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,3
81,3
82,3
83,2
84,1
85,3
86,2
87,1
88,2
89,1
90,4
91,1
92,1
93,1
94,2
95,3
96,1
97,3
98,1
99,2
100,1
101,1
102,1
103,1
104,2
105,1
106,4
107,4
108,3
109,4
110,1
111,3
112,3
113,2
114,1
115,1
116,2
117,2
118,1
119,1
120,3
121,2
122,2
123,2
124,3
125,1
126,2
127,3
128,3
129,1
130,1
131,2
132,2
133,2
134,2
135,1
136,2
137,1
138,2
139,1
140,2
141,1
142,1
143,1
144,2
145,1
146,3
147,1
148,3
149,3
150,2
151,2
152,1
153,2
154,2
155,1
156,2
157,2
158,3
159,2
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,2
168,3
169,2
170,1
171,3
172,2
173,1
174,2
175,2
176,3
177,3
178,1
179,1
180,1
181,2
182,2
183,2
184,1
185,1
186,1
187,1
188,2
189,1
190,2
191,3
192,2
193,2
194,1
195,1
196,2
197,3
198,3
199,1
200,2
201,1
202,3
203,2
204,2
205,1
206,1
207,1
208,2
209,2
210,2
211,2
212,2
213,2
214,2
215,1
216,1
217,3
218,4
219,1
220,3
221,2
222,1
223,3
224,3
225,2
226,3
227,1
228,1
229,2
230,2
231,2
232,2
233,1
234,3
235,1
236,1
237,1
238,1
239,2
240,2
241,1
242,1
243,2
244,2
245,1
246,1
247,1
248,2
249,3
250,2
251,1
252,2
253,1
254,2
255,2
256,2
257,2
258,1
259,1
260,1
261,3
262,1
263,2
264,3
265,1
266,3
267,2
268,3
269,2
270,1
271,3
272,1
273,2
274,1
275,3
276,1
277,3
278,1
279,1
280,1
281,2
282,2
283,1
284,1
285,1
286,1
287,2
288,2
289,1
290,1
291,1
292,1
293,1
294,1
295,1
296,2
297,1
298,1
299,1
300,3
301,2
302,2
303,2
304,1
305,2
306,2
307,2
308,1
309,2
310,2
311,2
312,3
313,2
314,1
315,1
316,1
317,1
318,1
319,1
320,2
321,2
322,1
323,2
324,1
325,4
326,1
327,3
328,3
329,2
330,3
331,2
332,1
333,2
334,1
335,1
336,3
337,2
338,2
339,1
340,1
341,1
342,1
343,1
344,4
345,1
346,1
347,2
348,1
349,1
350,2
351,2
352,2
353,3
354,2
355,1
356,2
357,1
358,3
359,1
360,3
361,1
362,1
363,2
364,1
365,1
366,1
367,3
368,2
369,2
370,1
371,3
372,2
373,2
374,2
375,1
376,2
377,1
378,2
379,2
380,2
381,3
382,1
383,1
384,3
385,2
386,3
387,2
388,3
389,1
390,1
391,2
392,3
393,3
394,3
395,2
396,2
397,1
398,4
399,1
400,2
401,1
402,1
403,2
404,1
405,2
406,1
407,3
408,3
409,1
410,1
411,2
412,1
413,2
414,1
415,1
416,2
417,1
418,2
419,3
420,1
421,3
422,1
423,2
424,1
425,2
426,1
427,3
428,2
429,1
430,1
431,1
432,3
433,2
434,2
435,1
436,2
437,2
438,3
439,2
440,2
441,2
442,1
443,2
444,2
445,2
446,3
447,1
448,2
449,1
450,1
451,1
452,1
453,3
454,1
455,1
456,2
457,3
458,1
459,2
460,3
461,2
462,2
463,2
464,2
465,1
466,2
467,1
468,1
469,2
470,3
471,1
472,1
473,2
474,1
475,1
476,3
477,1
478,3
479,1
480,2
481,2
482,2
483,1
484,3
485,1
486,2
487,2
488,2
489,1
490,1
491,1
492,2
493,2
494,1
495,2
496,1
497,1
498,2
499,1
