Generation,Best,Worse,Average
1,11.3202,28.079,6.95316e-310
2,11.3202,28.079,14.5774
3,11.3202,28.079,14.5931
4,11.3202,28.079,14.6315
5,11.3202,28.9713,14.6089
6,11.3202,28.079,14.2895
7,11.3202,28.079,14.5117
8,11.3202,28.079,14.3688
9,11.3202,28.079,14.496
10,11.3202,28.079,14.7268
11,11.3202,28.079,14.4595
12,11.3202,28.079,14.5366
13,11.3202,28.079,14.2668
14,11.3202,28.079,14.3441
15,11.3202,28.079,14.4696
16,11.3202,23.1554,14.5056
17,11.3202,28.079,14.5774
18,11.3202,22.6707,14.5772
19,11.3202,28.079,14.5763
20,11.3202,28.079,14.4863
21,11.3202,28.079,14.2116
22,11.3202,28.079,14.4291
23,11.3202,22.6707,14.4833
24,11.3202,28.079,14.5894
25,11.3202,28.079,14.5609
26,11.3202,28.079,14.432
27,11.3202,28.079,14.3607
28,11.3202,28.079,14.3542
29,11.3202,28.079,14.628
30,11.3202,28.079,14.2
31,11.3202,28.079,14.4902
32,11.3202,28.079,14.402
33,11.3202,22.6707,14.3535
34,11.3202,28.079,14.2007
35,11.3202,28.079,14.3021
36,11.3202,28.079,14.2864
37,11.3202,28.079,14.4384
38,11.3202,28.079,14.5345
39,11.3202,22.6707,14.6147
40,11.3202,28.079,14.4983
41,11.3202,28.079,14.194
42,11.3202,22.6707,14.5388
43,11.3202,28.079,14.1363
44,11.3202,23.1554,14.237
45,11.3202,28.079,14.4063
46,11.3202,28.079,14.3712
47,11.3202,28.079,14.31
48,11.3202,22.6707,14.3974
49,11.3202,28.079,14.3647
50,11.3202,28.079,14.3349
51,11.3202,28.079,14.207
52,11.3202,28.079,14.3943
53,11.3202,28.079,14.3674
54,11.3202,22.6707,14.5126
55,11.3202,28.079,14.4608
56,11.3202,22.6707,14.2674
57,11.3202,22.6707,14.4883
58,11.3202,28.079,14.4217
59,11.3202,28.079,14.3861
60,11.3202,28.079,14.5738
61,11.3202,22.6707,14.5106
62,11.3202,28.079,14.4469
63,11.3202,28.079,14.4792
64,11.3202,28.079,14.3647
65,11.3202,22.6707,14.4808
66,11.3202,22.6707,14.0975
67,11.3202,28.079,14.4053
68,11.3202,23.1554,14.6093
69,11.3202,22.9291,14.4379
70,11.3202,28.079,14.4789
71,11.3202,28.079,14.8933
72,11.3202,22.6707,14.6932
73,11.3202,28.079,14.2576
74,11.3202,22.6707,14.434
75,11.3202,28.079,14.2214
76,11.3202,28.079,14.2705
77,11.3202,28.079,14.2957
78,11.3202,28.079,14.4368
79,11.3202,28.079,14.5336
80,11.3202,28.079,14.4656
81,11.3202,28.079,14.5816
82,11.3202,28.079,14.5384
83,11.3202,28.079,14.4952
84,11.3202,28.079,14.1691
85,11.3202,28.079,14.2549
86,11.3202,28.079,14.3121
87,11.3202,28.079,14.4732
88,11.3202,28.079,14.5738
89,11.3202,28.079,14.4747
90,11.3202,28.079,14.4692
91,11.3202,23.1554,14.2869
92,11.3202,28.079,14.4385
93,11.3202,23.1554,14.6198
94,11.3202,28.079,14.3425
95,11.3202,28.079,14.5274
96,11.3202,22.6707,14.4854
97,11.3202,23.1554,14.448
98,11.3202,28.079,14.499
99,11.3202,23.1554,14.2984
