Gerneration,Depth average
1,7.13861
2,7.29703
3,7.25743
4,6.94059
5,7.23762
6,7.08911
7,7.16832
8,6.9901
9,6.88119
10,7.18812
11,7.18812
12,7.0396
13,7.31683
14,7.10891
15,7.28713
16,7.27723
17,7.17822
18,7.30693
19,7.25743
20,7.25743
21,7.13861
22,7.14851
23,7.26733
24,7
25,7.21782
26,7.06931
27,7.25743
28,7.34653
29,7.21782
30,6.93069
31,7.12871
32,7.15842
33,7.0297
34,7.44554
35,7.10891
36,7.13861
37,6.91089
38,7.25743
39,7.13861
40,7.33663
41,7.47525
42,7.17822
43,7.13861
44,7.15842
45,7.08911
46,7.33663
47,7.25743
48,7.06931
49,7.19802
