Generation,Diversity
1,8
2,6
3,8
4,5
5,5
6,5
7,5
8,5
9,4
10,7
11,8
12,6
13,5
14,8
15,4
16,6
17,5
18,6
19,6
20,6
21,6
22,4
23,5
24,4
25,5
26,6
27,7
28,4
29,4
30,4
31,5
32,6
33,6
34,4
35,5
36,7
37,4
38,5
39,5
40,4
41,5
42,6
43,4
44,8
45,5
46,4
47,5
48,5
49,4
50,6
51,6
52,4
53,6
54,4
55,4
56,6
57,5
58,4
59,7
60,7
61,5
62,5
63,5
64,6
65,4
66,5
67,6
68,6
69,4
70,4
71,4
72,6
73,4
74,5
75,4
76,5
77,5
78,5
79,5
80,4
81,5
82,4
83,7
84,4
85,6
86,4
87,4
88,6
89,6
90,5
91,5
92,5
93,5
94,4
95,7
96,6
97,5
98,6
99,6
100,6
101,4
102,6
103,4
104,4
105,6
106,6
107,5
108,5
109,6
110,4
111,4
112,8
113,6
114,4
115,5
116,5
117,5
118,4
119,7
120,6
121,5
122,5
123,5
124,4
125,4
126,4
127,4
128,6
129,4
130,5
131,6
132,6
133,7
134,4
135,5
136,6
137,5
138,5
139,5
140,5
141,6
142,5
143,5
144,4
145,6
146,5
147,4
148,5
149,5
150,5
151,4
152,4
153,5
154,6
155,6
156,6
157,5
158,4
159,5
160,5
161,6
162,6
163,7
164,6
165,5
166,4
167,4
168,4
169,6
170,7
171,4
172,5
173,5
174,5
175,5
176,6
177,5
178,4
179,6
180,6
181,5
182,5
183,5
184,4
185,5
186,5
187,4
188,4
189,5
190,6
191,8
192,5
193,4
194,5
195,5
196,6
197,5
198,7
199,7
200,5
201,6
202,7
203,4
204,5
205,7
206,6
207,6
208,7
209,6
210,5
211,6
212,5
213,7
214,4
215,5
216,4
217,7
218,4
219,5
220,7
221,6
222,6
223,4
224,5
225,4
226,4
227,4
228,5
229,4
230,5
231,5
232,4
233,6
234,5
235,5
236,4
237,5
238,7
239,4
240,5
241,5
242,5
243,4
244,4
245,5
246,4
247,4
248,6
249,5
250,4
251,6
252,5
253,4
254,5
255,4
256,4
257,6
258,6
259,6
260,4
261,6
262,5
263,4
264,8
265,6
266,6
267,6
268,4
269,5
270,5
271,4
272,6
273,5
274,4
275,6
276,4
277,4
278,4
279,6
280,6
281,4
282,4
283,5
284,5
285,6
286,4
287,7
288,4
289,5
290,5
291,6
292,5
293,5
294,6
295,6
296,5
297,5
298,6
299,6
300,5
301,5
302,8
303,5
304,7
305,5
306,6
307,5
308,7
309,5
310,8
311,6
312,4
313,5
314,5
315,6
316,5
317,6
318,5
319,6
320,5
321,6
322,4
323,5
324,5
325,4
326,6
327,4
328,4
329,6
330,6
331,4
332,4
333,4
334,7
335,7
336,6
337,4
338,7
339,4
340,4
341,5
342,7
343,6
344,4
345,5
346,5
347,5
348,6
349,4
350,4
351,5
352,4
353,4
354,7
355,4
356,5
357,5
358,5
359,5
360,4
361,4
362,5
363,5
364,4
365,5
366,4
367,6
368,5
369,4
370,6
371,5
372,5
373,4
374,4
375,4
376,5
377,5
378,4
379,7
380,6
381,5
382,4
383,5
384,4
385,4
386,5
387,5
388,4
389,5
390,4
391,6
392,8
393,4
394,6
395,6
396,6
397,7
398,6
399,5
400,4
401,7
402,4
403,5
404,4
405,6
406,5
407,4
408,4
409,5
410,6
411,5
412,5
413,5
414,5
415,5
416,5
417,4
418,7
419,5
420,4
421,6
422,4
423,4
424,7
425,7
426,6
427,4
428,7
429,5
430,5
431,6
432,4
433,5
434,4
435,4
436,6
437,5
438,5
439,5
440,5
441,6
442,5
443,5
444,4
445,6
446,5
447,5
448,5
449,5
450,5
451,7
452,6
453,5
454,7
455,6
456,4
457,5
458,5
459,4
460,6
461,5
462,4
463,6
464,5
465,6
466,4
467,5
468,5
469,6
470,6
471,6
472,4
473,5
474,6
475,5
476,6
477,7
478,6
479,5
480,5
481,5
482,4
483,4
484,7
485,5
486,5
487,5
488,5
489,6
490,6
491,4
492,6
493,4
494,5
495,5
496,5
497,5
498,4
499,4
