Generation,Diversity
1,21
2,17
3,8
4,9
5,7
6,11
7,7
8,10
9,7
10,6
11,9
12,10
13,8
14,7
15,11
16,7
17,7
18,7
19,8
20,9
21,10
22,8
23,8
24,7
25,9
26,11
27,9
28,8
29,9
30,9
31,8
32,9
33,10
34,6
35,9
36,9
37,8
38,7
39,9
40,8
41,8
42,10
43,7
44,10
45,11
46,8
47,8
48,9
49,7
50,8
51,7
52,8
53,9
54,10
55,7
56,11
57,7
58,9
59,8
60,7
61,8
62,11
63,8
64,11
65,11
66,11
67,10
68,8
69,6
70,9
71,9
72,8
73,7
74,7
75,9
76,7
77,9
78,9
79,8
80,8
81,7
82,8
83,9
84,7
85,8
86,9
87,8
88,8
89,7
90,10
91,9
92,6
93,9
94,9
95,10
96,9
97,9
98,6
99,7
100,11
101,9
102,11
103,9
104,9
105,10
106,7
107,8
108,7
109,8
110,9
111,8
112,9
113,8
114,9
115,9
116,10
117,8
118,10
119,9
120,8
121,8
122,11
123,9
124,6
125,8
126,8
127,7
128,8
129,10
130,9
131,9
132,10
133,7
134,10
135,10
136,8
137,9
138,8
139,8
140,8
141,6
142,9
143,11
144,9
145,10
146,9
147,10
148,7
149,11
150,10
151,9
152,8
153,7
154,9
155,9
156,9
157,11
158,9
159,8
160,10
161,8
162,8
163,11
164,7
165,10
166,8
167,9
168,9
169,9
170,8
171,7
172,6
173,7
174,7
175,9
176,7
177,9
178,7
179,9
180,12
181,9
182,6
183,7
184,7
185,8
186,6
187,8
188,9
189,8
190,8
191,9
192,7
193,8
194,10
195,11
196,6
197,8
198,10
199,8
200,12
201,7
202,10
203,10
204,8
205,9
206,7
207,8
208,6
209,9
210,8
211,7
212,8
213,9
214,9
215,8
216,8
217,9
218,7
219,8
220,9
221,11
222,9
223,9
224,9
225,7
226,6
227,6
228,7
229,9
230,7
231,7
232,8
233,9
234,10
235,7
236,8
237,9
238,8
239,7
240,8
241,10
242,10
243,8
244,8
245,7
246,8
247,8
248,9
249,8
250,7
251,11
252,8
253,12
254,11
255,7
256,8
257,9
258,9
259,10
260,7
261,10
262,10
263,8
264,9
265,9
266,7
267,10
268,8
269,9
270,9
271,10
272,10
273,10
274,8
275,8
276,8
277,9
278,8
279,8
280,8
281,9
282,8
283,11
284,7
285,13
286,7
287,12
288,9
289,9
290,8
291,7
292,9
293,8
294,10
295,11
296,9
297,9
298,8
299,9
300,8
301,7
302,7
303,8
304,7
305,7
306,7
307,7
308,7
309,9
310,9
311,6
312,7
313,7
314,9
315,6
316,9
317,7
318,11
319,9
320,8
321,9
322,8
323,7
324,13
325,9
326,8
327,7
328,6
329,9
330,7
331,8
332,10
333,9
334,8
335,8
336,10
337,8
338,9
339,7
340,6
341,8
342,7
343,7
344,6
345,9
346,7
347,8
348,9
349,8
350,8
351,8
352,7
353,8
354,9
355,9
356,11
357,8
358,6
359,7
360,9
361,7
362,10
363,8
364,10
365,8
366,8
367,7
368,7
369,9
370,11
371,10
372,8
373,7
374,8
375,11
376,11
377,8
378,8
379,7
380,8
381,7
382,8
383,11
384,8
385,6
386,9
387,11
388,8
389,10
390,8
391,7
392,8
393,6
394,9
395,7
396,9
397,9
398,6
399,7
400,8
401,9
402,8
403,7
404,9
405,8
406,9
407,6
408,6
409,8
410,8
411,7
412,9
413,8
414,9
415,10
416,7
417,8
418,8
419,8
420,8
421,10
422,10
423,10
424,9
425,8
426,7
427,6
428,8
429,8
430,9
431,8
432,10
433,8
434,10
435,9
436,9
437,8
438,8
439,10
440,9
441,10
442,10
443,7
444,8
445,8
446,11
447,7
448,9
449,9
450,9
451,10
452,10
453,8
454,7
455,7
456,10
457,9
458,8
459,7
460,8
461,8
462,7
463,9
464,9
465,8
466,7
467,9
468,8
469,10
470,9
471,7
472,7
473,10
474,8
475,8
476,10
477,7
478,8
479,10
480,9
481,9
482,9
483,8
484,8
485,8
486,6
487,9
488,7
489,8
490,8
491,7
492,9
493,8
494,8
495,9
496,9
497,8
498,9
499,8
