Gerneration,Depth average
1,5.44554
2,4.52475
3,4.59406
4,4.64356
5,4.66337
6,4.59406
7,4.59406
8,4.53465
9,4.63366
10,4.63366
11,4.43564
12,4.60396
13,4.53465
14,4.57426
15,4.49505
16,4.61386
17,4.63366
18,4.66337
19,4.51485
20,4.53465
21,4.58416
22,4.51485
23,4.63366
24,4.71287
25,4.49505
26,4.61386
27,4.53465
28,4.55446
29,4.60396
30,4.67327
31,4.67327
32,4.57426
33,4.62376
34,4.63366
35,4.58416
36,4.62376
37,4.50495
38,4.58416
39,4.56436
40,4.56436
41,4.62376
42,4.66337
43,4.64356
44,4.66337
45,4.57426
46,4.54455
47,4.51485
48,4.67327
49,4.62376
50,4.67327
51,4.52475
52,4.39604
53,4.61386
54,4.59406
55,4.49505
56,4.61386
57,4.56436
58,4.49505
59,4.72277
60,4.57426
61,4.55446
62,4.65347
63,4.53465
64,4.66337
65,4.47525
66,4.70297
67,4.49505
68,4.63366
69,4.53465
70,4.58416
71,4.56436
72,4.57426
73,4.66337
74,4.56436
75,4.61386
76,4.58416
77,4.63366
78,4.64356
79,4.64356
80,4.63366
81,4.49505
82,4.48515
83,4.47525
84,4.70297
85,4.57426
86,4.58416
87,4.67327
88,4.53465
89,4.70297
90,4.66337
91,4.62376
92,4.51485
93,4.60396
94,4.62376
95,4.59406
96,4.55446
97,4.59406
98,4.54455
99,4.59406
