Generation,Best,Worse,Average
1,18.5712,20998.6,6.95321e-310
2,18.5712,25530.4,243.425
3,18.5712,365.948,275.795
4,18.5712,61.0594,23.9399
5,18.5712,22.7658,20.5441
6,18.5712,23.7532,19.5842
7,18.5712,24.3711,19.1967
8,18.5712,32.1975,19.1409
9,18.5712,32.1975,19.312
10,18.5712,32.1975,19.2827
11,18.5712,24.3711,19.305
12,18.5712,24.3711,19.3018
13,18.5712,24.3711,19.277
14,18.5712,24.3711,19.4169
15,18.5712,24.3711,19.2697
16,18.5712,24.3711,19.4753
17,18.5712,24.41,19.3626
18,18.5712,24.3711,19.4502
19,18.5712,24.3711,19.2179
20,18.5712,24.3711,19.1407
21,18.5712,24.3711,19.4853
22,18.5712,24.3711,19.4083
23,18.5712,24.3711,19.4629
24,18.5712,24.3711,19.7649
25,18.5712,24.3711,19.7341
26,18.5712,24.3711,19.9851
27,18.5712,24.3711,19.4495
28,18.5712,25.8164,19.3009
29,18.5712,38.0105,19.3083
30,18.5712,24.3711,19.7364
31,18.5712,24.3711,19.6877
32,18.5712,38.0105,19.694
33,18.5712,24.3711,19.7711
34,18.5712,24.3711,19.5846
35,18.5712,38.0105,20.0996
36,18.5712,26.9926,20.1146
37,18.5712,24.3711,19.9439
38,18.5712,24.3711,20.43
39,18.5712,24.3711,20.3683
40,18.5712,24.3711,20.4189
41,18.5712,24.3711,20.1429
42,18.5712,29.1649,20.4606
43,18.5712,26.9926,20.2262
44,18.5712,24.3711,20.4631
45,18.5712,26.9926,20.3261
46,18.5712,29.1649,20.2151
47,18.5712,29.1649,20.3023
48,18.5712,29.1649,20.5265
49,18.5712,24.3711,20.2685
50,18.5712,24.3711,20.0111
51,18.5712,24.3711,20.2444
52,18.5712,24.3711,20.277
53,18.5712,26.9926,20.3265
54,18.5712,24.3711,20.5614
55,18.5712,25.6749,20.3541
56,18.5712,24.41,20.0174
57,18.5712,24.3711,20.0453
58,18.5712,29.1649,20.4139
59,18.5712,29.1649,20.5419
60,18.5712,26.9926,20.7304
61,18.5712,24.3711,20.5818
62,18.5712,24.3711,20.6599
63,18.5712,24.3711,20.2312
64,18.5712,24.3711,20.3454
65,18.5712,24.3711,20.7051
66,18.5712,24.3711,20.7141
67,18.5712,70.6457,20.3507
68,18.5712,24.3711,20.9658
69,18.5712,24.3711,20.2998
70,18.5712,24.3711,20.5553
71,18.5712,24.3711,20.6149
72,18.5712,38.0105,20.7938
73,18.5712,24.3711,20.8195
74,18.5712,38.0105,20.5681
75,18.5712,24.3711,20.5299
76,18.5712,38.0105,20.3614
77,18.5712,70.6457,20.55
78,18.5712,26.9926,21.5143
79,18.5712,24.3711,20.4673
80,18.5712,24.3711,20.3383
81,18.5712,24.3711,19.9137
82,18.5712,38.0105,20.3198
83,18.5712,24.3711,20.5444
84,18.5712,24.3711,19.9686
85,18.5712,24.3711,19.9946
86,18.5712,24.3711,20.4907
87,18.5712,101.17,20.3871
88,18.5712,24.3711,21.115
89,18.5712,24.3711,20.3681
90,18.5712,24.3711,20.4796
91,18.5712,24.3711,20.2268
92,18.5712,24.3711,20.4544
93,18.5712,24.3711,20.3771
94,18.5712,70.6457,20.2765
95,18.5712,38.0105,20.5706
96,18.5712,38.0105,20.316
97,18.5712,24.3711,20.3036
98,18.5712,24.3711,20.0829
99,18.5712,38.0105,20.289
