Generation,Diversity
1,24
2,11
3,13
4,12
5,10
6,12
7,13
8,10
9,14
10,12
11,10
12,13
13,14
14,12
15,13
16,12
17,12
18,11
19,13
20,10
21,10
22,13
23,15
24,11
25,13
26,12
27,8
28,14
29,11
30,10
31,11
32,12
33,11
34,13
35,12
36,15
37,13
38,12
39,14
40,13
41,14
42,13
43,11
44,14
45,10
46,11
47,12
48,14
49,12
50,12
51,14
52,14
53,12
54,14
55,14
56,15
57,11
58,13
59,14
60,10
61,13
62,14
63,12
64,13
65,12
66,13
67,16
68,12
69,12
70,11
71,14
72,13
73,13
74,10
75,12
76,14
77,12
78,9
79,11
80,14
81,14
82,14
83,13
84,9
85,17
86,14
87,11
88,14
89,12
90,12
91,12
92,11
93,11
94,14
95,14
96,12
97,12
98,12
99,13
