Generation,Best,Worse,Average
1,14.4509,11339.4,6.95298e-310
2,14.2162,247.931,157.616
3,14.2162,178.078,27.2404
4,14.2162,74.4109,26.0787
5,14.2162,121.27,20.8173
6,14.2162,121.27,inf
7,14.2162,121.27,21.7067
8,14.2162,121.27,23.6318
9,14.2162,121.27,26.475
10,14.2162,121.27,inf
11,14.2162,198.715,22.37
12,14.2162,198.715,24.6372
13,14.2162,121.27,30.8855
14,14.2162,121.27,27.6899
15,14.2162,96.0327,27.8161
16,14.2162,121.27,24.3696
17,14.125,247.904,25.4145
18,14.125,96.0327,inf
19,14.125,96.0327,24.2477
20,14.125,96.0327,26.8564
21,14.125,96.0327,26.142
22,14.125,96.0327,inf
23,14.125,96.0327,23.2269
24,14.125,198.715,22.6257
25,14.125,96.0327,23.4041
26,14.125,96.0327,25.4213
27,14.125,33.1556,22.5331
28,14.125,33.1556,19.1297
29,14.125,33.1556,18.5331
30,14.125,33.1556,18.459
31,10.2468,96.0327,inf
32,10.2468,33.1556,20.2158
33,10.2468,33.1556,18.9725
34,10.2468,33.1556,19.1809
35,10.2468,33.1556,18.7584
36,10.2468,45.851,19.5329
37,10.2468,33.1556,19.3772
38,10.2468,33.1556,18.22
39,10.2468,45.851,18.8475
40,10.2468,33.1556,19.4712
41,10.2468,33.1556,18.2001
42,10.2468,33.1556,18.1522
43,10.2468,33.1556,18.5967
44,10.2468,45.851,18.2955
45,10.2468,33.1556,19.01
46,10.2468,37.2455,19.5853
47,10.2468,33.1556,18.2298
48,10.2468,33.1556,17.4454
49,10.2468,45.851,18.1648
50,10.2468,33.1556,17.5191
51,10.2468,33.1556,17.4169
52,10.2468,33.1556,17.0284
53,10.2468,33.1556,16.2424
54,10.2468,33.1556,16.3213
55,10.2468,45.851,15.9195
56,10.2468,33.1556,15.6828
57,10.2468,56.701,16.5129
58,10.2468,33.1556,18.0814
59,10.2468,33.1556,16.571
60,10.2468,33.1556,15.8083
61,10.2468,33.1556,16.5122
62,10.2468,45.851,17.0994
63,10.2468,33.1556,16.5538
64,10.2468,42.3741,16.2222
65,10.2468,33.1556,inf
66,10.2468,33.1556,16.7119
67,10.2468,33.1556,17.3987
68,10.2468,45.851,17.0582
69,10.2468,33.1556,16.5308
70,10.2468,33.1556,16.7089
71,10.2468,33.1556,16.2275
72,10.2468,33.1556,16.477
73,10.2468,33.1556,16.6531
74,10.2468,33.1556,16.7606
75,10.2468,33.1556,18.0654
76,10.2468,33.1556,16.833
77,10.2468,42.3741,16.9053
78,10.2468,33.1556,16.8206
79,10.2468,33.1556,16.3838
80,10.2468,41.51,15.863
81,10.2468,33.1556,16.9931
82,10.2468,33.1556,16.4871
83,10.2468,33.1556,16.2374
84,10.2468,33.1556,16.6109
85,10.2468,33.1556,16.32
86,10.2468,45.851,16.5859
87,10.2468,33.1556,15.6487
88,10.2468,33.1556,16.6561
89,10.2468,33.1556,16.2338
90,10.2468,33.1556,16.4823
91,10.2468,33.1556,16.9011
92,10.2468,33.1556,15.6233
93,10.2468,37.8048,16.2569
94,10.2468,33.1556,16.7626
95,10.2468,33.1556,17.0401
96,10.2468,33.1556,16.3599
97,10.2468,33.1556,16.6352
98,10.2468,33.1556,16.2258
99,10.2468,33.1556,16.2358
