Generation,Diversity
1,17
2,11
3,14
4,11
5,10
6,11
7,13
8,12
9,11
10,10
11,12
12,13
13,13
14,13
15,13
16,10
17,7
18,14
19,15
20,10
21,13
22,11
23,12
24,13
25,11
26,12
27,13
28,15
29,13
30,14
31,13
32,14
33,13
34,13
35,13
36,13
37,9
38,11
39,11
40,9
41,12
42,10
43,12
44,12
45,14
46,12
47,13
48,13
49,12
50,10
51,13
52,13
53,11
54,10
55,13
56,11
57,12
58,10
59,11
60,14
61,13
62,13
63,12
64,14
65,12
66,12
67,13
68,18
69,12
70,14
71,14
72,14
73,15
74,11
75,11
76,12
77,11
78,13
79,12
80,12
81,11
82,12
83,11
84,12
85,12
86,9
87,10
88,12
89,13
90,10
91,13
92,10
93,13
94,13
95,11
96,10
97,11
98,11
99,12
