Gerneration,Depth average
1,7.13861
2,7.12871
3,7.27723
4,7.31683
5,7.32673
6,7.18812
7,7.45545
8,7.27723
9,7.20792
10,7.22772
11,7.05941
12,7.41584
13,7.06931
14,6.9802
15,7.26733
16,7
17,7.11881
18,7.32673
19,7.15842
20,7.16832
21,7.08911
22,7.22772
23,7.28713
24,7.19802
25,7.30693
26,7.38614
27,7.21782
28,6.90099
29,7.17822
30,7.33663
31,7.23762
32,7.43564
33,7.19802
34,7.15842
35,6.9604
36,7.08911
37,7.13861
38,7.0198
39,7.09901
40,7.11881
41,7.31683
42,7.30693
43,7.09901
44,7.10891
45,7.28713
46,6.9604
47,6.94059
48,6.9802
49,7.10891
50,7.13861
51,7.11881
52,7.05941
53,7.24752
54,7.38614
55,7.10891
56,7.20792
57,7.37624
58,7.0297
59,7.21782
60,7.07921
61,7.11881
62,7.43564
63,6.9505
64,7.12871
65,7.16832
66,6.84158
67,6.9505
68,7.10891
69,7.17822
70,7.12871
71,7.21782
72,6.79208
73,7.0396
74,7.11881
75,7.36634
76,7.0099
77,7.29703
78,7.0495
79,6.88119
80,7
81,6.93069
82,7.11881
83,7.11881
84,7.20792
85,7.34653
86,7.0099
87,6.9505
88,7.10891
89,7.0297
90,7.16832
91,7.20792
92,7.15842
93,7.53465
94,7.0396
95,7.22772
96,7.15842
97,7.26733
98,7.0396
99,7.12871
100,7.12871
101,7.16832
102,7.14851
103,7.17822
104,7.24752
105,7.20792
106,7.38614
107,7.10891
108,7.06931
109,7.14851
110,7.06931
111,7.19802
112,7.0297
113,7.10891
114,7.27723
115,7.30693
116,7.29703
117,6.9901
118,6.9703
119,7.05941
120,7.10891
121,7.0099
122,7.27723
123,7
124,7.09901
125,6.93069
126,7.09901
127,6.9901
128,7.19802
129,7.06931
130,7.16832
131,7.0099
132,7.0495
133,6.9505
134,7.06931
135,7.30693
136,7.15842
137,7.34653
138,7.14851
139,7.19802
140,7.20792
141,7.23762
142,7.22772
143,7.12871
144,7.42574
145,7.35644
146,7.13861
147,7.48515
148,6.9802
149,7
150,7.07921
151,7.16832
152,7.18812
153,7.0198
154,6.87129
155,7.21782
156,7.33663
157,6.79208
158,7.08911
159,7.28713
160,7.0198
161,7.30693
162,7.30693
163,6.9802
164,6.9604
165,6.87129
166,7.17822
167,7.14851
168,7.23762
169,6.9703
170,7.25743
171,7.13861
172,7.12871
173,7.19802
174,6.9901
175,7.26733
176,7.24752
177,7.24752
178,7.23762
179,7.12871
180,7.07921
181,7.29703
182,7.36634
183,7.0396
184,7.26733
185,7.15842
186,7.16832
187,6.89109
188,7.0198
189,7.35644
190,7.0495
191,7.19802
192,7.17822
193,7.12871
194,6.9505
195,7.13861
196,7.35644
197,7.07921
198,7.24752
199,7.26733
200,7.13861
201,7.28713
202,7.36634
203,7.08911
204,7.24752
205,7.20792
206,7.12871
207,7.35644
208,7.33663
209,7.0495
210,7.0396
211,7
212,7.08911
213,7.12871
214,6.91089
215,7.15842
216,7.35644
217,7.21782
218,7.26733
219,7.16832
220,6.9703
221,7.0396
222,7.09901
223,7.0396
224,6.9505
225,7.12871
226,7.24752
227,7.05941
228,7.0396
229,6.92079
230,6.9604
231,7.14851
232,7.18812
233,7.23762
234,7.0099
235,7.24752
236,7.26733
237,7.09901
238,7.0198
239,7.0495
240,7.29703
241,7.13861
242,7.15842
243,7.25743
244,7.28713
245,7.19802
246,7.28713
247,7.16832
248,7.38614
249,7.15842
250,7.0099
251,7.25743
252,7.09901
253,7.20792
254,7.22772
255,7.05941
256,7.18812
257,7.12871
258,7.31683
259,7.14851
260,7.05941
261,7.28713
262,7.0396
263,6.87129
264,7.44554
265,7.25743
266,7.06931
267,7.23762
268,7.22772
269,7.28713
270,7.0396
271,7.42574
272,7.21782
273,7.16832
274,6.92079
275,7.18812
276,6.9703
277,7.24752
278,7.24752
279,7.0099
280,7.12871
281,7.10891
282,7.24752
283,6.83168
284,7.06931
285,7.27723
286,7.13861
287,7.46535
288,7.07921
289,7.10891
290,7.06931
291,7.0495
292,7.13861
293,7.09901
294,7.0198
295,7.07921
296,7.21782
297,7.13861
298,6.78218
299,7.05941
300,7.20792
301,7.07921
302,7.26733
303,7.36634
304,6.92079
305,7.12871
306,7.13861
307,6.89109
308,7.35644
309,7.11881
310,7.0198
311,7.27723
312,7.21782
313,7.17822
314,7.0297
315,7.16832
316,7.13861
317,7.10891
318,7.12871
319,7.09901
320,7.21782
321,7.23762
322,7.11881
323,6.86139
324,6.9505
325,7.22772
326,7.35644
327,7.21782
328,7.11881
329,7.0396
330,7.19802
331,7.25743
332,7.0198
333,7.24752
334,7.0297
335,7.14851
336,7.15842
337,7.18812
338,7.11881
339,7.07921
340,7.0495
341,7.15842
342,7.29703
343,7.21782
344,7.19802
345,7.0396
346,7.08911
347,7.24752
348,7.17822
349,7.24752
350,6.9802
351,7.16832
352,7.20792
353,7.22772
354,7.0198
355,7.10891
356,6.88119
357,6.9604
358,7.40594
359,7.12871
360,7.12871
361,7.08911
362,7.21782
363,7.28713
364,7.21782
365,7.21782
366,7.16832
367,7.30693
368,7.13861
369,7.17822
370,7.0198
371,7.45545
372,7.0198
373,6.87129
374,7.24752
375,7.06931
376,7.35644
377,7.18812
378,7.19802
379,7.26733
380,7.27723
381,7.0495
382,7.24752
383,7.12871
384,7.09901
385,6.94059
386,7.12871
387,7.0297
388,7.07921
389,7.21782
390,7.12871
391,7.0198
392,7.0297
393,7.22772
394,7.15842
395,7.16832
396,6.89109
397,7.05941
398,6.9604
399,7.18812
400,7.17822
401,7.27723
402,6.87129
403,7.36634
404,7.26733
405,7.25743
406,7.17822
407,7.15842
408,7.22772
409,7.48515
410,7.19802
411,7.22772
412,7.15842
413,7.36634
414,7.29703
415,7.10891
416,7.0297
417,7.0198
418,7.19802
419,7.05941
420,7.0495
421,7.13861
422,6.9901
423,7.21782
424,7.0396
425,7.15842
426,7.32673
427,7.0198
428,7.30693
429,7.29703
430,7.10891
431,7.05941
432,7.28713
433,6.9505
434,7.25743
435,7.26733
436,6.93069
437,7.15842
438,7.43564
439,7.21782
440,7.13861
441,7.0495
442,7.10891
443,6.9604
444,7.08911
445,7.22772
446,6.90099
447,7.0396
448,7
449,7.33663
450,7.23762
451,7.07921
452,6.86139
453,7.22772
454,7.06931
455,7.08911
456,7.27723
457,7.12871
458,7.14851
459,7.21782
460,7.13861
461,7.0198
462,7.24752
463,7.37624
464,7.0495
465,7.24752
466,7.34653
467,7.25743
468,7.29703
469,7.17822
470,7.15842
471,7.0198
472,7.09901
473,7.41584
474,7.19802
475,7.0297
476,7.20792
477,7.12871
478,7.13861
479,6.92079
480,7.08911
481,7.24752
482,7.35644
483,7.16832
484,7.0495
