Gerneration,Depth average
1,3.84032
2,3.84032
3,3.7984
4,3.84431
5,3.77844
6,3.80838
7,3.84032
8,3.83034
9,3.82635
10,3.84032
11,3.83234
12,3.83034
13,3.85429
14,3.81836
15,3.84232
16,3.81836
17,3.83633
18,3.86228
19,3.83633
20,3.86228
21,3.81637
22,3.87824
23,3.82834
24,3.82036
25,3.84431
26,3.87026
27,3.86826
28,3.8483
29,3.85429
30,3.83234
31,3.84631
32,3.83234
33,3.84232
34,3.83832
35,3.8523
36,3.87026
37,3.83633
38,3.82236
39,3.81038
40,3.78643
41,3.8503
42,3.78443
43,3.86028
44,3.82834
45,3.81238
46,3.86228
47,3.87425
48,3.86826
49,3.85828
50,3.84631
51,3.8503
52,3.88623
53,3.85629
54,3.85629
55,3.8483
56,3.83832
57,3.84631
58,3.84431
59,3.77844
60,3.89222
61,3.86028
62,3.8503
63,3.7984
64,3.84431
65,3.84631
66,3.84032
67,3.82635
68,3.8503
69,3.82036
70,3.8523
71,3.83433
72,3.8483
73,3.83234
74,3.83832
75,3.82036
76,3.84631
77,3.8483
78,3.8523
79,3.83034
80,3.78443
81,3.83633
82,3.8523
83,3.85429
84,3.83034
85,3.81038
86,3.82236
87,3.83433
88,3.8503
89,3.85828
90,3.79042
91,3.83234
92,3.83034
93,3.83832
94,3.82635
95,3.82435
96,3.85629
97,3.83433
98,3.8483
99,3.81637
