Generation,Diversity
1,4
2,5
3,5
4,5
5,5
6,6
7,5
8,5
9,6
10,6
11,7
12,6
13,4
14,4
15,4
16,5
17,4
18,4
19,6
20,4
21,4
22,5
23,4
24,6
25,6
26,5
27,4
28,4
29,5
30,5
31,6
32,4
33,6
34,5
35,4
36,5
37,5
38,5
39,3
40,4
41,4
42,4
43,6
44,4
45,5
46,4
47,4
48,4
49,6
50,6
51,6
52,5
53,5
54,5
55,5
56,5
57,3
58,5
59,4
60,4
61,7
62,4
63,4
64,4
65,5
66,5
67,5
68,8
69,5
70,5
71,4
72,4
73,4
74,5
75,4
76,5
77,5
78,5
79,4
80,4
81,5
82,3
83,4
84,5
85,6
86,5
87,5
88,5
89,5
90,4
91,5
92,5
93,5
94,6
95,4
96,6
97,6
98,6
99,5
100,5
101,6
102,4
103,6
104,6
105,5
106,6
107,4
108,5
109,5
110,5
111,4
112,6
113,7
114,2
115,2
116,1
117,1
118,2
119,1
120,1
121,1
122,1
123,2
124,2
125,1
126,1
127,1
128,2
129,2
130,2
131,1
132,1
133,1
134,1
135,1
136,1
137,3
138,1
139,1
140,2
141,3
142,2
143,2
144,1
145,1
146,1
147,1
148,1
149,2
150,3
151,1
152,2
153,2
154,2
155,3
156,3
157,1
158,2
159,1
160,2
161,1
162,3
163,1
164,1
165,1
166,1
167,2
168,1
169,1
170,1
171,1
172,1
173,2
174,2
175,1
176,2
177,2
178,1
179,3
180,1
181,2
182,1
183,2
184,4
185,1
186,3
187,3
188,2
189,1
190,2
191,3
192,1
193,1
194,1
195,3
196,1
197,2
198,2
199,1
200,1
201,1
202,1
203,2
204,3
205,2
206,1
207,1
208,4
209,1
210,1
211,1
212,1
213,1
214,1
215,1
216,2
217,1
218,1
219,1
220,2
221,2
222,1
223,1
224,2
225,2
226,1
227,2
228,1
229,2
230,2
231,2
232,1
233,1
234,1
235,1
236,1
237,1
238,1
239,3
240,2
241,1
242,1
243,2
244,3
245,1
246,2
247,2
248,1
249,2
250,2
251,1
252,1
253,1
254,1
255,3
256,1
257,3
258,2
259,1
260,1
261,1
262,2
263,3
264,1
265,1
266,2
267,1
268,1
269,2
270,5
271,2
272,1
273,2
274,1
275,4
276,1
277,3
278,1
279,2
280,1
281,3
282,2
283,3
284,2
285,2
286,3
287,1
288,1
289,1
290,1
291,1
292,2
293,1
294,2
295,1
296,1
297,1
298,3
299,2
300,1
301,2
302,2
303,2
304,3
305,1
306,2
307,3
308,2
309,3
310,1
311,1
312,1
313,2
314,2
315,2
316,1
317,2
318,1
319,2
320,1
321,1
322,2
323,3
324,2
325,3
326,1
327,2
328,3
329,1
330,3
331,2
332,1
333,1
334,2
335,2
336,1
337,2
338,1
339,2
340,2
341,1
342,3
343,2
344,1
345,2
346,2
347,1
348,3
349,1
350,1
351,1
352,1
353,2
354,1
355,1
356,1
357,1
358,1
359,1
360,1
361,2
362,1
363,1
364,1
365,2
366,2
367,1
368,3
369,3
370,2
371,1
372,2
373,1
374,3
375,1
376,1
377,1
378,1
379,1
380,1
381,1
382,2
383,2
384,2
385,3
386,1
387,3
388,1
389,2
390,1
391,1
392,2
393,2
394,1
395,1
396,1
397,2
398,1
399,1
400,2
401,2
402,2
403,1
404,3
405,1
406,1
407,2
408,2
409,1
410,2
411,1
412,2
413,1
414,1
415,4
416,2
417,1
418,2
419,3
420,2
421,2
422,1
423,1
424,2
425,1
426,1
427,1
428,1
429,2
430,1
431,2
432,2
433,1
434,1
435,1
436,1
437,1
438,2
439,2
440,2
441,1
442,1
443,3
444,1
445,2
446,2
447,2
448,1
449,1
450,2
451,1
452,1
453,2
454,2
455,1
456,1
457,1
458,1
459,1
460,2
461,2
462,1
463,1
464,1
465,2
466,1
467,2
468,1
469,1
470,1
471,1
472,1
473,3
474,3
475,1
476,3
477,2
478,1
479,1
480,2
481,1
482,1
483,1
484,1
485,1
486,1
487,2
488,1
489,3
490,1
491,1
492,2
493,3
494,1
495,1
496,2
497,2
498,1
499,1
