Gerneration,Depth average
1,4.17822
2,3.54455
3,3.39604
4,3.33663
5,3.79208
6,4.42574
7,4.35644
8,5.10891
9,5.52475
10,5.53465
11,5.86139
12,6.67327
13,6.87129
14,6.40594
15,6.29703
16,7.0099
17,7.27723
18,7.70297
19,7.67327
20,7.88119
21,7.30693
22,7.0297
23,7.29703
24,7.13861
25,7.47525
26,7.50495
27,7.38614
28,7.0099
29,6.9505
30,6.9703
31,6.78218
32,6.80198
33,6.67327
34,6.46535
35,6.24752
36,6.06931
37,5.78218
38,5.9802
39,5.89109
40,5.82178
41,6.11881
42,6.45545
43,6.37624
44,6.11881
45,5.89109
46,6.11881
47,6.09901
48,5.86139
49,5.9505
50,6.0495
51,5.77228
52,5.9505
53,5.92079
54,5.78218
55,5.90099
56,5.75248
57,5.77228
58,5.90099
59,5.73267
60,5.77228
61,5.76238
62,5.58416
63,5.55446
64,5.58416
65,5.23762
66,5.0396
67,4.90099
68,4.73267
69,4.50495
70,4.50495
71,4.31683
72,4.27723
73,4.20792
74,4.33663
75,4.39604
76,4.35644
77,4.35644
78,4.31683
79,4.27723
80,4.28713
81,4.49505
82,4.43564
83,4.36634
84,4.43564
85,4.49505
86,4.53465
87,4.39604
88,4.43564
89,4.33663
90,4.36634
91,4.32673
92,4.31683
93,4.20792
94,4.27723
95,4.42574
96,4.41584
97,4.46535
98,4.34653
99,4.37624
