Gerneration,Depth average
1,3.83832
2,3.8024
3,3.82635
4,3.80838
5,3.84631
6,3.85828
7,3.88423
8,3.82635
9,3.83234
10,3.81437
11,3.84232
12,3.86028
13,3.83234
14,3.83832
15,3.80639
16,3.83234
17,3.82635
18,3.85429
19,3.82236
20,3.83234
21,3.82635
22,3.82435
23,3.85828
24,3.8483
25,3.79641
26,3.81038
27,3.86427
28,3.84431
29,3.82834
30,3.83433
31,3.81637
32,3.88024
33,3.88224
34,3.83832
35,3.83832
36,3.81038
37,3.82834
38,3.84032
39,3.80639
40,3.83433
41,3.86826
42,3.84431
43,3.81437
44,3.7984
45,3.83034
46,3.81238
47,3.84032
48,3.82435
49,3.83034
50,3.83433
51,3.85429
52,3.87026
53,3.84631
54,3.84232
55,3.83034
56,3.8503
57,3.8503
58,3.85429
59,3.83433
60,3.86228
61,3.80639
62,3.85629
63,3.84232
64,3.8483
65,3.85629
66,3.82435
67,3.80838
68,3.82435
69,3.87425
70,3.8483
71,3.8523
72,3.86826
73,3.8503
74,3.80439
75,3.86826
76,3.81437
77,3.83633
78,3.81637
79,3.84631
80,3.84431
81,3.85429
82,3.80838
83,3.83234
84,3.81238
85,3.83034
86,3.82236
87,3.80639
88,3.84032
89,3.85429
90,3.81038
91,3.82635
92,3.85828
93,3.83832
94,3.83433
95,3.83633
96,3.85429
97,3.84431
98,3.83034
99,3.87026
