Generation,Diversity
1,11
2,7
3,10
4,11
5,4
6,6
7,6
8,9
9,6
10,8
11,9
12,7
13,7
14,6
15,12
16,7
17,11
18,8
19,9
20,7
21,8
22,12
23,9
24,8
25,7
26,7
27,5
28,7
29,7
30,7
31,6
32,9
33,8
34,8
35,8
36,9
37,8
38,10
39,9
40,9
41,7
42,8
43,8
44,8
45,7
46,7
47,7
48,9
49,9
50,10
51,5
52,5
53,8
54,7
55,8
56,6
57,11
58,9
59,6
60,8
61,7
62,8
63,7
64,7
65,8
66,6
67,7
68,7
69,9
70,7
71,8
72,7
73,8
74,8
75,8
76,8
77,8
78,11
79,6
80,8
81,8
82,5
83,5
84,9
85,6
86,7
87,6
88,9
89,6
90,10
91,7
92,7
93,8
94,6
95,9
96,8
97,6
98,7
99,8
100,6
101,8
102,5
103,10
104,11
105,11
106,7
107,8
108,9
109,10
110,5
111,9
112,5
113,5
114,8
115,7
116,9
117,6
118,8
119,7
120,6
121,7
122,6
123,10
124,7
125,7
126,8
127,10
128,10
129,6
130,8
131,6
132,8
133,8
134,8
135,7
136,6
137,10
138,7
139,7
140,6
141,10
142,8
143,8
144,8
145,6
146,8
147,10
148,9
149,7
150,10
151,6
152,8
153,11
154,6
155,10
156,8
157,8
158,7
159,9
160,5
161,6
162,7
163,7
164,7
165,8
166,5
167,5
168,8
169,6
170,5
171,7
172,9
173,8
174,10
175,9
176,7
177,11
178,9
179,7
180,6
181,10
182,7
183,8
184,6
185,5
186,7
187,11
188,7
189,7
190,9
191,7
192,5
193,9
194,7
195,7
196,8
197,8
198,4
199,8
200,5
201,8
202,6
203,10
204,8
205,6
206,10
207,9
208,8
209,9
210,9
211,8
212,7
213,7
214,11
215,8
216,9
217,6
218,7
219,8
220,7
221,8
222,7
223,8
224,7
225,10
226,8
227,8
228,8
229,8
230,8
231,8
232,6
233,7
234,7
235,8
236,7
237,8
238,9
239,10
240,8
241,8
242,8
243,6
244,8
245,6
246,6
247,7
248,7
249,8
250,7
251,6
252,6
253,9
254,8
255,9
256,7
257,6
258,8
259,5
260,7
261,7
262,6
263,7
264,8
265,7
266,12
267,7
268,6
269,9
270,11
271,8
272,6
273,9
274,9
275,6
276,7
277,9
278,7
279,8
280,10
281,7
282,9
283,9
284,7
285,8
286,11
287,8
288,8
289,8
290,10
291,8
292,8
293,9
294,6
295,7
296,8
297,7
298,8
299,6
300,6
301,8
302,8
303,7
304,8
305,10
306,10
307,7
308,4
309,6
310,9
311,10
312,7
313,9
314,6
315,9
316,8
317,9
318,10
319,6
320,8
321,9
322,9
323,7
324,8
325,9
326,7
327,8
328,9
329,8
330,7
331,7
332,9
333,7
334,8
335,10
336,8
337,6
338,10
339,9
340,8
341,8
342,8
343,9
344,7
345,7
346,7
347,8
348,7
349,5
350,7
351,10
352,7
353,8
354,11
355,7
356,7
357,10
358,7
359,10
360,8
361,7
362,6
363,8
364,9
365,8
366,6
367,8
368,7
369,8
370,9
371,8
372,10
373,9
374,7
375,7
376,7
377,6
378,8
379,5
380,8
381,9
382,6
383,9
384,7
385,10
386,9
387,11
388,7
389,9
390,8
391,6
392,6
393,8
394,8
395,5
396,5
397,9
398,9
399,8
400,7
401,10
402,6
403,6
404,8
405,7
406,7
407,8
408,8
409,7
410,6
411,7
412,8
413,6
414,11
415,8
416,7
417,9
418,4
419,4
420,7
421,8
422,7
423,7
424,5
425,8
426,11
427,8
428,8
429,9
430,7
431,11
432,10
433,6
434,9
435,6
436,7
437,10
438,8
439,9
440,5
441,7
442,8
443,9
444,8
445,5
446,9
447,7
448,8
449,7
450,8
451,6
452,6
453,7
454,6
455,8
456,8
457,8
458,8
459,7
460,6
461,8
462,7
463,7
464,7
465,9
466,6
467,6
468,5
469,9
470,11
471,9
472,10
473,8
474,5
475,8
476,9
477,8
478,7
479,7
480,9
481,7
482,9
483,9
484,9
485,6
486,9
487,7
488,8
489,8
490,11
491,6
492,7
493,7
494,7
495,10
496,7
497,10
498,7
499,9
