Gerneration,Depth average
1,4.35644
2,3.41584
3,3.41584
4,3.10891
5,3.33663
6,3.27723
7,3.23762
8,3.46535
9,3.37624
10,3.36634
11,3.28713
12,3.29703
13,3.29703
14,3.40594
15,3.48515
16,3.44554
17,3.39604
18,3.45545
19,3.45545
20,3.37624
21,3.36634
22,3.47525
23,3.44554
24,3.51485
25,3.55446
26,3.49505
27,3.46535
28,3.43564
29,3.46535
30,3.54455
31,3.58416
32,3.55446
33,3.63366
34,3.60396
35,3.55446
36,3.39604
37,3.47525
38,3.43564
39,3.49505
40,3.43564
41,3.38614
42,3.57426
43,3.60396
44,3.56436
45,3.60396
46,3.55446
47,3.48515
48,3.45545
49,3.43564
50,3.51485
51,3.56436
52,3.56436
53,3.45545
54,3.50495
55,3.48515
56,3.48515
57,3.38614
58,3.48515
59,3.55446
60,3.54455
61,3.59406
62,3.44554
63,3.41584
64,3.51485
65,3.38614
66,3.38614
67,3.51485
68,3.54455
69,3.48515
70,3.51485
71,3.55446
72,3.51485
73,3.47525
74,3.45545
75,3.38614
76,3.44554
77,3.54455
78,3.55446
79,3.57426
80,3.49505
81,3.49505
82,3.51485
83,3.47525
84,3.39604
85,3.48515
86,3.47525
87,3.43564
88,3.43564
89,3.38614
90,3.41584
91,3.49505
92,3.52475
93,3.51485
94,3.51485
95,3.47525
96,3.39604
97,3.47525
98,3.40594
99,3.36634
