Generation,Diversity
1,66
2,56
3,46
4,38
5,35
6,42
7,43
8,36
9,43
10,46
11,45
12,46
13,52
14,55
15,59
16,63
17,63
18,66
19,65
20,63
21,55
22,55
23,55
24,53
25,51
26,52
27,41
28,45
29,51
30,53
31,55
32,48
33,47
34,47
35,54
36,42
37,46
38,47
39,50
40,55
41,52
42,48
43,53
44,49
45,41
46,49
47,49
48,51
49,43
50,45
51,45
52,41
53,36
54,44
55,40
56,46
57,43
58,55
59,48
60,47
61,45
62,48
63,46
64,37
65,45
66,46
67,46
68,50
69,54
70,46
71,49
72,51
73,60
74,57
75,56
76,55
77,48
78,57
79,54
80,52
81,51
82,51
83,55
84,52
85,55
86,61
87,58
88,56
89,53
90,49
91,54
92,52
93,46
94,44
95,53
96,47
97,47
98,57
99,55
