Generation,Diversity
1,73
2,62
3,58
4,43
5,37
6,36
7,24
8,22
9,21
10,24
11,26
12,24
13,23
14,17
15,27
16,21
17,24
18,23
19,22
20,29
21,18
22,19
23,18
24,12
25,18
26,10
27,17
28,14
29,14
30,14
31,17
32,17
33,17
34,15
35,12
36,9
37,12
38,15
39,13
40,13
41,15
42,15
43,16
44,16
45,15
46,13
47,14
48,14
49,15
50,10
51,8
52,12
53,10
54,13
55,14
56,10
57,14
58,13
59,14
60,14
61,11
62,16
63,10
64,12
65,13
66,14
67,13
68,13
69,17
70,12
71,12
72,12
73,14
74,15
75,11
76,17
77,15
78,18
79,15
80,13
81,13
82,13
83,17
84,17
85,13
86,11
87,15
88,14
89,15
90,15
91,13
92,11
93,14
94,16
95,11
96,17
97,13
98,9
99,11
