Generation,Best,Worse,Average
1,15.5639,81.2097,6.95295e-310
2,15.5639,23.5944,17.7667
3,15.5639,23.5944,17.7176
4,15.5639,38.7379,17.609
5,15.5639,38.7379,17.6819
6,15.5639,38.7379,17.6063
7,15.5639,38.7379,17.7922
8,15.5639,38.7379,17.8005
9,15.5639,38.7379,17.6892
10,15.5639,23.5944,17.6683
11,15.5639,23.5944,17.5693
12,15.5639,23.5944,17.5474
13,15.5639,38.7379,17.6787
14,15.5639,23.5944,17.4694
15,15.5639,23.5944,17.5061
16,15.5639,38.7379,17.7329
17,15.5639,38.7379,17.4957
18,15.5639,23.5944,17.7121
19,15.5639,23.5944,17.6517
20,15.5639,38.7379,17.6543
21,15.5639,23.5944,17.6621
22,15.5639,23.5944,17.6727
23,15.5639,38.7379,8.05319e+07
24,15.5639,23.5944,17.8071
25,15.5639,38.7379,17.7912
26,15.5639,23.5944,17.8581
27,15.5639,38.7379,17.5329
28,15.5639,23.5944,17.7957
29,15.5639,38.7379,17.7319
30,15.5639,23.5944,17.7534
31,15.5639,38.7379,17.6824
32,15.5639,23.5944,17.6939
33,15.5639,23.5944,17.7293
34,15.5639,23.5944,17.8175
35,15.5639,23.5944,17.7971
36,15.5639,38.7379,17.755
37,15.5639,38.7379,17.6027
38,15.5639,38.7379,17.5456
39,15.5639,23.5944,17.6871
40,13.6474,38.7379,17.6106
41,13.6474,23.5944,17.8298
42,13.6474,25.9022,17.6831
43,13.6474,23.5944,16.3892
44,13.6474,23.5944,16.0587
45,13.6474,23.5944,16.4009
46,13.6474,25.9022,16.3629
47,13.6474,53.0613,16.3807
48,13.6474,23.5944,16.2259
49,13.6474,23.5944,16.5248
