Generation,Diversity
1,58
2,51
3,45
4,38
5,38
6,32
7,32
8,23
9,19
10,19
11,14
12,17
13,20
14,17
15,19
16,24
17,18
18,24
19,23
20,28
21,35
22,39
23,34
24,33
25,37
26,40
27,37
28,35
29,33
30,40
31,31
32,40
33,33
34,32
35,36
36,34
37,32
38,31
39,39
40,31
41,30
42,28
43,31
44,28
45,28
46,24
47,23
48,25
49,22
50,19
51,17
52,17
53,20
54,19
55,22
56,19
57,16
58,16
59,15
60,12
61,11
62,15
63,16
64,19
65,17
66,17
67,15
68,16
69,14
70,15
71,16
72,19
73,16
74,20
75,24
76,25
77,16
78,15
79,19
80,15
81,13
82,16
83,14
84,15
85,12
86,14
87,14
88,16
89,13
90,18
91,16
92,13
93,17
94,20
95,16
96,14
97,17
98,17
99,16
