Generation,Best,Worse,Average
1,17.7614,472.576,6.95298e-310
2,15.1479,304.772,38.1717
3,15.1479,239.819,26.2285
4,15.1479,246.987,23.5358
5,14.5062,404.453,23.5576
6,14.5062,246.987,26.1446
7,10.679,118.714,inf
8,10.1334,158.679,21.335
9,10.1334,157.187,20.4465
10,10.1334,246.987,inf
11,10.1334,26339.5,23.8991
12,10.1334,46.2045,284.542
13,10.1334,243.819,inf
14,10.1334,246.711,24.4176
15,10.1334,246.711,23.6991
16,7.96502,407.953,24.525
17,7.96502,409.613,27.8946
18,7.96502,407.953,28.416
19,7.96502,251.024,27.5254
20,7.96502,407.189,24.5111
21,7.96502,164.239,22.7616
22,7.96502,168.448,19.3597
23,7.96502,262.29,24.4432
24,7.96502,407.189,26.441
25,7.94322,259.134,31.4509
26,7.94322,163.968,25.4759
27,7.94322,251.539,24.0257
28,7.94322,245.036,22.0039
29,7.94322,243.678,20.9783
30,7.94322,24729.4,22.3075
31,7.94322,263.053,265.54
32,7.94322,59745.2,32.2922
33,7.77256,43895.9,616.472
34,7.77256,602.658,458.594
35,7.77256,173.105,27.5267
36,7.77256,59745.2,19.155
37,7.77256,407.726,608.082
38,7.77256,602.658,29.6871
39,7.77256,43895.9,34.8128
40,7.77256,474.258,815.845
41,7.77256,245.252,31.4681
42,7.77256,409.076,24.356
43,7.77256,409.076,30.6781
44,7.77256,250.375,29.5928
45,7.77256,254.89,22.9338
46,7.77256,245.252,21.5622
47,7.76147,44.1272,23.0159
48,7.76147,263.048,inf
49,7.76147,407.935,19.1173
50,7.76147,252.36,29.9788
51,7.76147,405.117,21.6602
52,7.76147,405.069,30.1301
53,7.76147,35846.2,23.667
54,7.76147,206.173,383.969
55,7.76147,263.736,19.8035
56,7.76147,262.604,26.1381
57,7.76147,35846.2,24.8066
58,7.76147,35846.2,380.103
59,7.76147,417.72,377.827
60,7.76147,415.43,23.4095
61,7.76147,250.068,30.1408
62,7.76147,255.362,23.5722
63,7.76147,59748.7,25.1703
64,7.76147,59744.9,617.467
65,7.76147,415.43,624.596
66,7.76147,262.975,24.6675
67,7.76147,245.141,28.8021
68,7.76147,243.773,24.4546
69,7.76147,571.69,22.5702
70,7.76147,259.486,31.9416
71,7.76147,415.944,21.0459
72,7.76147,26336.8,26.8272
73,7.76147,259.486,286.428
74,7.76147,239.972,26.3341
75,7.76147,43895.6,20.785
76,7.76147,259.486,452.812
77,7.76147,220.346,25.761
78,7.76147,239.972,inf
79,7.76147,158.296,23.7909
80,7.76147,415.944,25.1493
81,7.76147,246.75,31.8727
82,7.76147,26334.3,24.0386
83,7.76147,105.245,284.393
84,7.76147,144.886,inf
85,7.76147,242.65,19.9423
86,7.76147,131.918,24.9772
87,7.76147,259.486,19.1879
88,7.76147,130.454,30.2671
89,7.76147,26336.8,18.5637
90,7.76147,259.486,283.367
91,7.76147,26336.8,25.1008
92,7.76147,144.019,285.063
93,7.76147,415.944,inf
94,7.76147,415.944,29.1754
95,7.76147,26336.8,33.6143
96,7.76147,413.078,288.795
97,7.76147,194.822,34.0218
98,7.76147,571.066,21.2556
99,7.76147,259.486,29.2126
