Gerneration,Depth average
1,4.64356
2,4.54455
3,4.56436
4,4.62376
5,4.50495
6,4.62376
7,4.66337
8,4.58416
9,4.59406
10,4.55446
11,4.62376
12,4.64356
13,4.54455
14,4.64356
15,4.59406
16,4.57426
17,4.55446
18,4.64356
19,4.60396
20,4.56436
21,4.53465
22,4.53465
23,4.54455
24,4.59406
25,4.55446
26,4.66337
27,4.69307
28,4.49505
29,4.71287
30,4.63366
31,4.58416
32,4.55446
33,4.62376
34,4.66337
35,4.57426
36,4.69307
37,4.60396
38,4.55446
39,4.67327
40,4.52475
41,4.55446
42,4.62376
43,4.64356
44,4.34653
45,4.49505
46,4.55446
47,4.59406
48,4.63366
49,4.65347
50,4.54455
51,4.63366
52,4.55446
53,4.46535
54,4.54455
55,4.69307
56,4.53465
57,4.52475
58,4.55446
59,4.54455
60,4.64356
61,4.56436
62,4.59406
63,4.70297
64,4.56436
65,4.51485
66,4.55446
67,4.56436
68,4.60396
69,4.57426
70,4.59406
71,4.61386
72,4.62376
73,4.54455
74,4.64356
75,4.71287
76,4.54455
77,4.59406
78,4.61386
79,4.59406
80,4.60396
81,4.60396
82,4.55446
83,4.66337
84,4.59406
85,4.61386
86,4.60396
87,4.59406
88,4.54455
89,4.65347
90,4.63366
91,4.43564
92,4.53465
93,4.57426
94,4.65347
95,4.62376
96,4.64356
97,4.60396
98,4.64356
99,4.52475
