Gerneration,Depth average
1,5.53094
2,5.49701
3,5.47904
4,5.44511
5,5.49501
6,5.46507
7,5.48303
8,5.49301
9,5.4511
10,5.48902
11,5.53293
12,5.50299
13,5.50499
14,5.44112
15,5.55489
16,5.46307
17,5.47505
18,5.4491
19,5.51697
20,5.43912
21,5.51697
22,5.45509
23,5.44112
24,5.46108
25,5.51497
26,5.51098
27,5.50299
28,5.50699
29,5.48902
30,5.48703
31,5.501
32,5.49301
33,5.53293
34,5.48902
35,5.46906
36,5.49501
37,5.47904
38,5.501
39,5.50898
40,5.43713
41,5.48104
42,5.43713
43,5.54691
44,5.48303
45,5.47106
46,5.51497
47,5.52295
48,5.49501
49,5.40519
