Gerneration,Depth average
1,2.78244
2,2.77445
3,2.81238
4,2.76846
5,2.81437
6,2.75848
7,2.81238
8,2.77246
9,2.8024
10,2.8024
11,2.78443
12,2.77046
13,2.78244
14,2.80439
15,2.80439
16,2.79441
17,2.79441
18,2.79441
19,2.80439
20,2.77445
21,2.78443
22,2.8004
23,2.81437
24,2.81038
25,2.76846
26,2.79441
27,2.81836
28,2.77645
29,2.79042
30,2.80639
31,2.79042
32,2.79242
33,2.8024
34,2.79042
35,2.76647
36,2.79042
37,2.78643
38,2.80639
39,2.80838
40,2.82435
41,2.81637
42,2.81038
43,2.77844
44,2.78643
45,2.78044
46,2.79242
47,2.81238
48,2.81038
49,2.77445
