Generation,Best,Worse,Average
1,17.4475,69.6055,6.95311e-310
2,17.4475,25.0038,19.372
3,17.4475,69.6055,18.9213
4,17.4475,25.7199,20.086
5,17.4475,47.0461,19.008
6,17.4475,32.8834,19.2196
7,17.4475,69.6055,18.9661
8,17.4475,69.6055,19.7994
9,17.4475,25.0038,20.0588
10,17.4475,47.0461,18.8115
11,17.4475,47.0461,19.5212
12,17.4475,47.0461,19.1438
13,17.4475,69.6055,19.28
14,17.4475,52.1674,19.334
15,17.4475,25.0038,20.0692
16,17.4475,47.0461,18.9242
17,17.4475,63.4606,19.6373
18,17.4475,69.6055,19.6313
19,17.4475,25.7199,20.7066
20,17.4475,69.6055,18.9348
21,17.4475,25.8578,19.6417
22,17.4475,47.0461,18.9207
23,17.4475,69.6055,19.1321
24,17.4475,69.6055,19.552
25,17.4475,47.0461,20.0853
26,17.4475,69.6055,19.0389
27,17.4475,25.7199,20.2228
28,17.4475,25.7199,18.8714
29,17.4475,52.1674,18.7375
30,17.4475,25.0038,19.3098
31,17.4475,47.0461,19.0998
32,17.4475,47.0461,19.5689
33,17.4475,28.2642,19.1616
34,17.4475,47.0461,19.2058
35,17.4475,69.6055,19.0983
36,17.4475,63.4606,19.8542
37,17.4475,47.0461,20.1257
38,17.4475,47.0461,18.8191
39,17.4475,69.6055,19.1498
40,17.4475,69.6055,20.0026
41,17.4475,25.7199,19.5547
42,17.4475,27.0504,18.9182
43,17.4475,47.0461,20.2687
44,17.4475,69.6055,19.7399
45,17.4475,63.4606,19.8183
46,17.4475,63.4606,19.7685
47,17.4475,25.7199,19.2167
48,17.4475,23.9398,18.5594
49,17.4475,47.0461,18.8507
