Generation,Best,Worse,Average
1,14.952,1064.55,6.95295e-310
2,14.8029,1485.58,30.7906
3,14.7616,195.053,27.7393
4,14.7616,195.392,20.7934
5,14.7616,195.392,21.6335
6,14.7616,195.392,21.0485
7,14.7616,119.671,20.8897
8,14.7616,195.392,19.9933
9,14.7616,123.009,21.3624
10,14.7616,195.392,19.9806
11,14.7616,138.641,20.9058
12,14.7616,123.009,20.6121
13,14.7616,138.641,21.2386
14,14.7616,123.009,21.1702
15,14.7484,195.392,20.3826
16,14.7484,195.22,20.6803
17,14.7484,114.591,20.929
18,14.7484,114.591,20.6048
19,14.7484,114.591,20.3265
20,14.7484,195.22,20.5691
21,14.7484,195.22,20.4163
22,14.7484,108.443,20.8956
23,14.7484,105.526,20.5427
24,14.7484,195.22,20.2208
25,14.7484,195.22,20.9742
26,14.7484,114.591,19.9211
27,14.7484,73.3231,20.1428
28,14.7484,114.591,19.3213
29,14.7484,195.22,19.7711
30,14.7484,195.22,21.3943
31,14.7484,195.22,21.3385
32,14.7484,195.22,19.9603
33,14.7484,195.22,20.5971
34,14.7484,195.22,21.0206
35,14.7484,108.443,20.2539
36,14.7484,114.591,19.4135
37,14.7484,195.22,20.1906
38,14.7484,195.22,20.2168
39,14.7484,108.443,20.8794
40,14.7334,136.295,20.0371
41,14.7334,106.695,20.5177
42,14.7334,112.279,19.7705
43,14.7334,194.214,20.5804
44,14.7334,58.8172,20.2845
45,14.7334,139.283,19.3747
46,14.7334,66.9469,22.5854
47,14.7334,112.279,19.2911
48,14.7334,194.214,19.1856
49,14.7334,194.214,20.6793
