Generation,Diversity
1,26
2,22
3,24
4,23
5,21
6,25
7,26
8,20
9,18
10,26
11,24
12,23
13,26
14,23
15,27
16,20
17,26
18,22
19,21
20,25
21,26
22,26
23,24
24,25
25,30
26,28
27,27
28,25
29,25
30,26
31,26
32,28
33,25
34,23
35,25
36,24
37,24
38,23
39,27
40,29
41,26
42,25
43,26
44,23
45,29
46,26
47,31
48,24
49,24
50,23
51,24
52,26
53,29
54,29
55,31
56,29
57,27
58,27
59,26
60,26
61,24
62,21
63,25
64,21
65,24
66,23
67,30
68,30
69,31
70,24
71,26
72,20
73,27
74,32
75,26
76,23
77,24
78,29
79,27
80,30
81,25
82,26
83,26
84,24
85,30
86,26
87,25
88,28
89,28
90,20
91,23
92,28
93,23
94,25
95,31
96,24
97,27
98,27
99,31
