Generation,Best,Worse,Average
1,13.8979,106.613,6.95296e-310
2,13.8979,108.715,23.7313
3,11.5237,278.326,18.8358
4,11.5237,54.8981,23.3928
5,11.5237,617.906,15.7618
6,11.5237,54.8981,21.7029
7,11.5237,617.906,15.7441
8,11.5237,47.5179,21.9592
9,11.5237,54.8981,15.8937
10,11.5237,617.906,17.2991
11,11.5237,617.906,23.4547
12,11.5237,617.906,20.1474
13,11.5237,47.5179,21.7916
14,11.5237,617.906,16.5293
15,11.5237,617.906,21.814
16,11.5237,38.6822,22.012
17,11.5237,54.8981,15.1519
18,11.5237,54.8981,17.5952
19,11.5237,47.5179,16.5016
20,11.5237,47.5179,14.9389
21,11.5237,59.1259,16.2696
22,11.5237,54.8981,15.9022
23,11.5237,617.906,16.4657
24,11.5237,54.8981,22.7794
25,11.5237,54.8981,16.3832
26,11.5237,47.5179,16.3679
27,11.5237,617.906,16.1922
28,11.5237,47.5179,22.2917
29,11.5237,617.906,16.1354
30,11.5237,31.2577,22.0036
31,10.1309,47.5179,15.5919
32,10.1309,49.5197,15.4081
33,10.1309,44.0486,14.871
34,10.1309,49.5197,14.7698
35,10.1309,49.5197,14.6547
36,6.70674,44.0486,14.5184
37,6.70674,54.6704,14.697
38,6.70674,887.826,13.2279
39,6.70674,64.0659,24.0812
40,6.70674,887.826,13.1752
41,6.70674,64.0659,39.3964
42,6.70674,887.826,13.3281
43,6.70674,43.4061,22.2756
44,6.70674,887.826,13.3054
45,6.70674,49.4116,22.1012
46,6.70674,54.6704,13.2106
47,6.70674,64.0659,12.8124
48,6.70674,54.6704,12.8824
49,6.70674,54.6704,13.3537
50,6.70674,43.4061,13.9638
51,6.70674,49.4116,13.2871
52,6.70674,887.826,13.3209
53,6.70674,54.6704,22.3816
54,6.70674,887.826,14.5246
55,6.70674,64.0659,21.8742
56,6.70674,887.826,13.7115
57,6.70674,43.4061,23.5046
58,6.70674,49.4116,13.2677
59,6.70674,38.4009,12.9971
60,6.70674,43.4061,12.6673
61,6.70674,54.6704,12.9961
62,6.70674,54.6704,14.4063
63,6.70674,887.826,12.3389
64,6.70674,54.6704,21.1309
65,6.70674,887.826,13.7858
66,6.70674,887.826,21.9432
67,6.70674,887.826,21.5889
68,6.70674,43.4061,23.8649
69,6.70674,64.0659,12.3333
70,6.70674,35.2194,12.468
71,6.70674,49.4116,11.7892
72,6.70674,33.3456,13.9387
73,6.70674,887.826,12.1485
74,6.70674,887.826,22.9861
75,6.70674,43.4061,23.6998
76,6.70674,64.0659,13.1575
77,6.70674,54.6704,14.9856
78,6.70674,64.0659,13.9402
79,6.70674,43.4061,13.8337
80,6.70674,887.826,12.1159
81,6.70674,43.4061,22.0971
82,6.70674,54.6704,13.1969
83,6.70674,49.4116,12.5134
84,6.70674,54.6704,14.8111
85,6.70674,54.6704,13.0063
86,6.70674,49.4116,12.3525
87,6.70674,887.826,13.5523
88,6.70674,49.4116,23.8388
89,6.70674,64.0659,14.1956
90,6.70674,43.4061,12.5096
91,6.70674,887.826,12.7948
92,6.70674,49.4116,22.6942
93,6.70674,64.0659,13.6749
94,6.70674,64.0659,14.2961
95,6.70674,64.0659,13.1778
96,6.70674,43.4061,13.6526
97,6.70674,54.6704,12.6431
98,6.70674,54.6704,14.188
99,6.70674,887.826,14.0773
100,6.70674,64.0659,22.4612
101,6.70674,40.0177,13.5592
102,6.70674,64.0659,12.851
103,6.70674,887.826,13.6862
104,6.70674,887.826,21.6928
105,6.70674,887.826,22.1275
106,6.70674,49.4116,21.2042
107,6.70674,43.4061,13.1429
108,6.70674,887.826,11.9885
109,6.70674,887.826,21.9228
110,6.70674,887.826,20.8767
111,6.70674,54.6704,21.4501
112,6.70674,887.826,11.2469
113,6.70674,49.4116,30.6115
114,6.70674,54.6704,12.0529
115,6.70674,54.6704,13.7971
116,6.70674,43.4061,13.6847
117,6.70674,887.826,12.1278
118,6.70674,43.4061,30.7494
119,6.70674,43.4061,12.9205
120,6.70674,64.0659,12.6947
121,6.70674,64.0659,12.9264
122,6.70674,64.0659,14.3971
123,6.70674,54.6704,12.8712
124,6.70674,64.0659,12.3175
125,6.70674,887.826,12.9141
126,6.70674,64.0659,20.3689
127,6.70674,54.6704,12.038
128,6.70674,54.6704,12.9613
129,6.70674,887.826,12.2892
130,6.70674,887.826,21.4325
131,6.70674,54.6704,29.8621
132,6.70674,887.826,12.1105
133,6.70674,887.826,22.1621
134,6.70674,64.0659,21.2445
135,6.70674,43.4061,12.9293
136,6.70674,64.0659,13.5938
137,6.70674,49.4116,11.6647
138,6.70674,40.0177,12.063
139,6.70674,887.826,11.901
140,6.70674,54.6704,21.5125
141,6.70674,887.826,13.3587
142,6.70674,64.0659,28.4929
143,6.70674,54.6704,12.2758
144,6.70674,887.826,12.7902
145,6.70674,887.826,20.9162
146,6.70674,43.4061,20.3449
147,6.70674,887.826,11.8892
148,6.70674,64.0659,22.2212
149,6.70674,887.826,12.1134
150,6.70674,54.6704,21.6183
151,6.70674,49.4116,13.6941
152,6.70674,64.0659,12.0635
153,6.70674,887.826,12.9972
154,6.70674,54.6704,30.8327
155,6.70674,40.0177,14.2257
156,6.70674,43.4061,13.0729
157,6.70674,887.826,13.9145
158,6.70674,54.6704,22.4689
159,6.70674,64.0659,13.37
160,6.70674,38.4009,13.8437
161,6.70674,54.6704,11.3592
162,6.70674,887.826,13.8012
163,6.70674,887.826,22.5674
164,6.70674,54.6704,20.0681
165,6.70674,887.826,12.9213
166,6.70674,54.6704,21.4829
