Generation,Diversity
1,68
2,49
3,35
4,19
5,18
6,18
7,13
8,12
9,10
10,5
11,4
12,5
13,3
14,5
15,5
16,5
17,3
18,7
19,7
20,6
21,5
22,5
23,5
24,5
25,4
26,3
27,4
28,4
29,4
30,5
31,4
32,5
33,4
34,5
35,5
36,4
37,3
38,4
39,5
40,5
41,5
42,5
43,4
44,8
45,4
46,5
47,3
48,3
49,4
50,5
51,5
52,4
53,3
54,5
55,5
56,5
57,5
58,3
59,4
60,4
61,4
62,3
63,4
64,5
65,4
66,4
67,6
68,4
69,4
70,3
71,3
72,5
73,4
74,6
75,4
76,3
77,3
78,4
79,4
80,4
81,4
82,4
83,3
84,4
85,8
86,5
87,4
88,6
89,3
90,3
91,4
92,5
93,4
94,3
95,4
96,4
97,5
98,5
99,6
