Gerneration,Depth average
1,4.64356
2,4.54455
3,4.56436
4,4.62376
5,4.50495
6,4.62376
7,4.66337
8,4.58416
9,4.59406
10,4.56436
11,4.56436
12,4.63366
13,4.56436
14,4.62376
15,4.59406
16,4.57426
17,4.55446
18,4.64356
19,4.60396
20,4.56436
21,4.53465
22,4.53465
23,4.54455
24,4.59406
25,4.55446
26,4.66337
27,4.69307
28,4.49505
29,4.70297
30,4.61386
31,4.57426
32,4.56436
33,4.63366
34,4.66337
35,4.56436
36,4.70297
37,4.60396
38,4.55446
39,4.67327
40,4.52475
41,4.58416
42,4.61386
43,4.64356
44,4.35644
45,4.48515
46,4.55446
47,4.59406
48,4.57426
49,4.71287
50,4.55446
51,4.65347
52,4.57426
53,4.46535
54,4.54455
55,4.69307
56,4.53465
57,4.52475
58,4.55446
59,4.54455
60,4.64356
61,4.56436
62,4.59406
63,4.70297
64,4.56436
65,4.51485
66,4.55446
67,4.56436
68,4.60396
69,4.57426
70,4.59406
71,4.61386
72,4.62376
73,4.54455
74,4.64356
75,4.71287
76,4.54455
77,4.59406
78,4.61386
79,4.59406
80,4.60396
81,4.60396
82,4.55446
83,4.70297
84,4.59406
85,4.62376
86,4.60396
87,4.59406
88,4.53465
89,4.62376
90,4.64356
91,4.43564
92,4.51485
93,4.58416
94,4.63366
95,4.60396
96,4.61386
97,4.57426
98,4.73267
99,4.50495
100,4.61386
101,4.53465
102,4.59406
103,4.66337
104,4.54455
105,4.52475
106,4.66337
107,4.65347
108,4.61386
109,4.58416
110,4.62376
111,4.62376
112,4.58416
113,4.69307
114,4.68317
115,4.58416
116,4.52475
117,4.63366
118,4.57426
119,4.58416
120,4.52475
121,4.54455
122,4.47525
123,4.47525
124,4.62376
125,4.67327
126,4.50495
127,4.57426
128,4.50495
129,4.51485
130,4.61386
131,4.64356
132,4.54455
133,4.67327
134,4.61386
135,4.61386
136,4.62376
137,4.64356
138,4.59406
139,4.58416
140,4.58416
141,4.67327
142,4.49505
143,4.56436
144,4.70297
145,4.53465
146,4.50495
147,4.54455
148,4.64356
149,4.55446
150,4.56436
151,4.61386
152,4.63366
153,4.47525
154,4.48515
155,4.54455
156,4.52475
157,4.55446
158,4.60396
159,4.55446
160,4.62376
161,4.68317
162,4.67327
163,4.53465
164,4.46535
165,4.60396
166,4.58416
167,4.53465
168,4.56436
169,4.53465
170,4.61386
171,4.60396
172,4.56436
173,4.66337
174,4.64356
175,4.59406
176,4.54455
177,4.61386
178,4.45545
179,4.59406
180,4.60396
181,4.68317
182,4.56436
183,4.66337
184,4.57426
185,4.66337
186,4.66337
187,4.59406
188,4.68317
189,4.55446
190,4.50495
191,4.63366
192,4.57426
193,4.60396
194,4.45545
195,4.57426
196,4.53465
197,4.64356
198,4.64356
199,4.59406
200,4.60396
201,4.53465
202,4.63366
203,4.64356
204,4.58416
205,4.55446
206,4.58416
207,4.44554
208,4.63366
209,4.54455
210,4.55446
211,4.67327
212,4.58416
213,4.49505
214,4.66337
215,4.50495
216,4.63366
217,4.55446
218,4.52475
219,4.67327
220,4.54455
221,4.51485
222,4.59406
223,4.57426
224,4.60396
225,4.60396
226,4.51485
227,4.52475
228,4.61386
229,4.57426
230,4.59406
231,4.71287
232,4.59406
233,4.54455
234,4.59406
235,4.60396
236,4.67327
237,4.42574
238,4.65347
239,4.63366
240,4.62376
241,4.52475
242,4.46535
243,4.62376
244,4.64356
245,4.57426
246,4.58416
247,4.63366
248,4.56436
249,4.51485
250,4.60396
251,4.60396
252,4.57426
253,4.53465
254,4.57426
255,4.57426
256,4.61386
257,4.65347
258,4.60396
259,4.73267
260,4.59406
261,4.62376
262,4.57426
263,4.60396
264,4.61386
265,4.56436
266,4.63366
267,4.63366
268,4.66337
269,4.49505
270,4.63366
271,4.66337
272,4.55446
273,4.56436
274,4.59406
275,4.53465
276,4.57426
277,4.62376
278,4.60396
279,4.48515
280,4.59406
281,4.61386
282,4.56436
283,4.73267
284,4.58416
285,4.52475
286,4.55446
287,4.61386
288,4.59406
289,4.49505
290,4.56436
291,4.62376
292,4.50495
293,4.52475
294,4.61386
295,4.65347
296,4.57426
297,4.52475
298,4.56436
299,4.71287
300,4.51485
301,4.54455
302,4.55446
303,4.47525
304,4.53465
305,4.53465
306,4.63366
307,4.72277
308,4.68317
309,4.53465
310,4.53465
311,4.56436
312,4.61386
313,4.56436
314,4.63366
315,4.61386
316,4.61386
317,4.54455
318,4.53465
319,4.62376
320,4.62376
321,4.56436
322,4.56436
323,4.59406
324,4.59406
325,4.64356
326,4.64356
327,4.51485
328,4.53465
329,4.60396
330,4.61386
331,4.57426
332,4.54455
333,4.73267
334,4.57426
335,4.68317
336,4.54455
337,4.62376
338,4.54455
339,4.68317
340,4.51485
341,4.65347
342,4.64356
343,4.61386
344,4.58416
345,4.49505
346,4.64356
347,4.54455
348,4.65347
349,4.54455
350,4.47525
351,4.54455
352,4.49505
353,4.65347
354,4.59406
355,4.59406
356,4.54455
357,4.60396
358,4.64356
359,4.63366
360,4.58416
361,4.63366
362,4.65347
363,4.64356
364,4.68317
365,4.52475
366,4.58416
367,4.55446
368,4.61386
369,4.63366
370,4.71287
371,4.52475
372,4.62376
373,4.65347
374,4.62376
375,4.66337
376,4.54455
377,4.63366
378,4.56436
379,4.61386
380,4.43564
381,4.51485
382,4.68317
383,4.55446
384,4.54455
385,4.60396
