Gerneration,Depth average
1,2.76238
2,2.77228
3,2.77228
4,2.76238
5,2.82178
6,2.78218
7,2.79208
8,2.81188
9,2.78218
10,2.81188
11,2.83168
12,2.81188
13,2.82178
14,2.71287
15,2.76238
16,2.87129
17,2.80198
18,2.82178
19,2.77228
20,2.82178
21,2.77228
22,2.78218
23,2.78218
24,2.78218
25,2.80198
26,2.76238
27,2.81188
28,2.80198
29,2.80198
30,2.77228
31,2.74257
32,2.78218
33,2.74257
34,2.80198
35,2.82178
36,2.81188
37,2.78218
38,2.84158
39,2.81188
40,2.81188
41,2.81188
42,2.80198
43,2.84158
44,2.79208
45,2.84158
46,2.84158
47,2.82178
48,2.77228
49,2.81188
50,2.78218
51,2.84158
52,2.79208
53,2.76238
54,2.76238
55,2.80198
56,2.76238
57,2.74257
58,2.84158
59,2.78218
60,2.74257
61,2.75248
62,2.81188
63,2.76238
64,2.79208
65,2.76238
66,2.82178
67,2.82178
68,2.75248
69,2.83168
70,2.74257
71,2.80198
72,2.74257
73,2.84158
74,2.81188
75,2.75248
76,2.72277
77,2.73267
78,2.85149
79,2.74257
80,2.83168
81,2.79208
82,2.74257
83,2.85149
84,2.79208
85,2.77228
86,2.74257
87,2.77228
88,2.79208
89,2.83168
90,2.85149
91,2.87129
92,2.83168
93,2.82178
94,2.74257
95,2.79208
96,2.79208
97,2.84158
98,2.82178
99,2.84158
