Generation,Diversity
1,66
2,43
3,28
4,26
5,15
6,8
7,9
8,6
9,7
10,3
11,7
12,4
13,3
14,2
15,4
16,3
17,4
18,2
19,3
20,3
21,2
22,3
23,6
24,1
25,4
26,4
27,3
28,3
29,4
30,1
31,6
32,5
33,3
34,1
35,4
36,3
37,4
38,2
39,3
40,2
41,4
42,4
43,6
44,6
45,4
46,4
47,3
48,3
49,4
50,3
51,2
52,3
53,2
54,2
55,3
56,4
57,3
58,6
59,3
60,3
61,6
62,3
63,3
64,3
65,2
66,2
67,5
68,2
69,1
70,1
71,3
72,4
73,5
74,5
75,5
76,1
77,4
78,1
79,3
80,3
81,2
82,2
83,2
84,2
85,1
86,2
87,3
88,2
89,3
90,3
91,2
92,4
93,2
94,3
95,2
96,3
97,3
98,4
99,2
