Generation,Diversity
1,78
2,68
3,68
4,77
5,66
6,68
7,73
8,80
9,76
10,78
11,77
12,81
13,74
14,80
15,84
16,77
17,78
18,78
19,78
20,79
21,80
22,70
23,81
24,76
25,70
26,81
27,84
28,81
29,81
30,73
31,74
32,77
33,77
34,78
35,75
36,78
37,73
38,77
39,74
40,75
41,79
42,79
43,71
44,75
45,81
46,76
47,73
48,72
49,80
50,76
51,71
52,72
53,70
54,80
55,75
56,70
57,67
58,78
59,74
60,79
61,74
62,78
63,77
64,74
65,73
66,79
67,85
68,73
69,76
70,75
71,81
72,67
73,75
74,77
75,70
76,75
77,80
78,70
79,67
80,75
81,73
82,70
83,70
84,78
85,76
86,76
87,68
88,80
89,67
90,80
91,77
92,75
93,74
94,72
95,73
96,70
97,73
98,74
99,75
