Gerneration,Depth average
1,3.68064
2,3.69661
3,2.77445
4,2.75449
5,2.74651
6,2.77046
7,2.76048
8,2.74251
9,2.76846
10,2.7485
11,2.77246
12,2.73054
13,2.78044
14,2.77645
15,2.76048
16,2.77046
17,2.78842
18,2.76846
19,2.77645
20,2.78044
21,2.76447
22,2.74651
23,2.74052
24,2.78842
25,2.7525
26,2.78643
27,2.78044
28,2.77844
29,2.7505
30,2.77046
31,2.74651
32,2.76647
33,2.78643
34,2.76647
35,2.77246
36,2.76048
37,2.76647
38,2.73253
39,2.76048
40,2.77246
41,2.78643
42,2.73054
43,2.77445
44,2.76248
45,2.75649
46,2.77246
47,2.78244
48,2.76647
49,2.77046
