Gerneration,Depth average
1,4.17822
2,3.62376
3,2.74257
4,2.80198
5,2.45545
6,2.34653
7,2.19802
8,2.07921
9,2.06931
10,2.10891
11,2.11881
12,2.16832
13,2.24752
14,2.34653
15,2.43564
16,2.44554
17,2.66337
18,2.87129
19,2.9505
20,3.0495
21,3.18812
22,3.23762
23,3.34653
24,3.33663
25,3.37624
26,3.40594
27,3.33663
28,3.22772
29,3.32673
30,3.37624
31,3.35644
32,3.44554
33,3.51485
34,3.53465
35,3.49505
36,3.50495
37,3.55446
38,3.53465
39,3.44554
40,3.44554
41,3.49505
42,3.46535
43,3.42574
44,3.39604
45,3.40594
46,3.47525
47,3.43564
48,3.44554
49,3.31683
50,3.23762
51,3.23762
52,3.25743
53,3.26733
54,3.27723
55,3.44554
56,3.45545
57,3.53465
58,3.43564
59,3.53465
60,3.63366
61,3.58416
62,3.50495
63,3.54455
64,3.59406
65,3.56436
66,3.55446
67,3.50495
68,3.53465
69,3.46535
70,3.60396
71,3.54455
72,3.56436
73,3.49505
74,3.41584
75,3.41584
76,3.48515
77,3.45545
78,3.37624
79,3.40594
80,3.42574
81,3.52475
82,3.50495
83,3.49505
84,3.36634
85,3.34653
86,3.48515
87,3.45545
88,3.37624
89,3.40594
90,3.27723
91,3.16832
92,3.25743
93,3.29703
94,3.17822
95,3.10891
96,2.9901
97,2.94059
98,2.89109
99,2.87129
