Gerneration,Depth average
1,4.56287
2,4.501
3,3.69661
4,3.68463
5,3.74451
6,3.7006
7,3.65469
8,3.65669
9,3.66866
10,3.68463
11,3.69062
12,3.63673
13,3.63074
14,3.66667
15,3.69661
16,3.69261
17,3.68463
18,3.67864
19,3.66667
20,3.67265
21,3.71457
22,3.70858
23,3.62874
24,3.66467
25,3.66068
26,3.68862
27,3.69062
28,3.63872
29,3.69461
30,3.63074
31,3.67465
32,3.67864
33,3.6487
34,3.67864
35,3.64471
36,3.67066
37,3.71457
38,3.67465
39,3.65669
40,3.68263
41,3.67465
42,3.66267
43,3.63273
44,3.68463
45,3.65669
46,3.67864
47,3.66267
48,3.6487
49,3.6507
