Gerneration,Depth average
1,4.07921
2,3.21782
3,2.77228
4,2.53465
5,2.39604
6,2.38614
7,2.58416
8,2.78218
9,2.67327
10,2.9901
11,2.9802
12,3.0495
13,3.11881
14,3.11881
15,3.06931
16,3.31683
17,3.47525
18,3.37624
19,3.46535
20,3.42574
21,3.38614
22,3.35644
23,3.31683
24,3.35644
25,3.34653
26,3.53465
27,3.60396
28,3.76238
29,3.89109
30,3.80198
31,3.87129
32,3.9604
33,3.9505
34,3.9703
35,4.0396
36,4.17822
37,4.10891
38,4.12871
39,3.79208
40,3.78218
41,3.43564
42,3.16832
43,3.0396
44,3.05941
45,3.07921
46,3.0396
47,2.90099
48,2.9802
49,3.0099
50,2.9505
51,2.90099
52,2.9802
53,3.06931
54,2.9802
55,3.13861
56,3.24752
57,3.26733
58,3.24752
59,3.22772
60,3.19802
61,3.14851
62,3.13861
63,3.06931
64,3.09901
65,3.09901
66,2.9901
67,2.9703
68,3.0297
69,3.0297
70,3.06931
71,3
72,3.17822
73,3.18812
74,3.13861
75,3.10891
76,3.0495
77,2.9703
78,2.9505
79,2.9703
80,3.09901
81,3.11881
82,2.9802
83,3.09901
84,3.0099
85,3.0198
86,3.05941
87,3.10891
88,3.16832
89,3.15842
90,3.32673
91,3.28713
92,3.28713
93,3.34653
94,3.35644
95,3.31683
96,3.27723
97,3.21782
98,3.19802
99,3.0297
