Gerneration,Depth average
1,4.90196
2,4.54902
3,4.54902
4,4.56863
5,4.5098
6,4.47059
7,4.76471
8,4.5098
9,4.58824
10,4.5098
11,4.62745
12,4.70588
13,4.52941
14,4.4902
15,4.72549
16,4.72549
17,4.54902
18,4.52941
19,4.62745
20,4.43137
21,4.58824
22,4.4902
23,4.62745
24,4.43137
25,4.58824
26,4.5098
27,4.54902
28,4.66667
29,4.62745
30,4.58824
31,4.45098
32,4.60784
33,4.4902
34,4.60784
35,4.47059
36,4.45098
37,4.5098
38,4.54902
39,4.62745
40,4.4902
41,4.7451
42,4.29412
43,4.41176
44,4.58824
45,4.56863
46,4.52941
47,4.68627
48,4.5098
49,4.62745
50,4.58824
51,4.62745
52,4.64706
53,4.64706
54,4.5098
55,4.47059
56,4.41176
57,4.62745
58,4.58824
59,4.41176
60,4.52941
61,4.60784
62,4.52941
63,4.54902
64,4.64706
65,4.52941
66,4.72549
67,4.68627
68,4.60784
69,4.76471
70,4.47059
71,4.45098
72,4.47059
73,4.64706
74,4.68627
75,4.62745
76,4.41176
77,4.58824
78,4.70588
79,4.5098
80,4.45098
81,4.62745
82,4.62745
83,4.76471
84,4.64706
85,4.7451
86,4.47059
87,4.29412
88,4.43137
89,4.56863
90,4.56863
91,4.5098
92,4.64706
93,4.4902
94,4.29412
95,4.47059
96,4.56863
97,4.64706
98,4.80392
99,4.68627
