Generation,Diversity
1,69
2,52
3,38
4,36
5,31
6,20
7,16
8,13
9,15
10,17
11,19
12,17
13,22
14,19
15,21
16,24
17,24
18,23
19,23
20,24
21,23
22,22
23,19
24,19
25,20
26,19
27,16
28,20
29,19
30,16
31,16
32,16
33,17
34,15
35,15
36,19
37,20
38,23
39,27
40,18
41,22
42,22
43,20
44,17
45,16
46,17
47,15
48,18
49,17
50,17
51,17
52,18
53,15
54,15
55,16
56,18
57,15
58,17
59,18
60,16
61,17
62,16
63,15
64,15
65,13
66,16
67,18
68,20
69,23
70,22
71,22
72,17
73,20
74,17
75,16
76,19
77,17
78,18
79,18
80,19
81,18
82,11
83,14
84,17
85,18
86,13
87,15
88,17
89,17
90,18
91,19
92,21
93,19
94,17
95,17
96,18
97,17
98,16
99,11
