Gerneration,Depth average
1,7.27451
2,7.4902
3,7.68627
4,7.31373
5,7.45098
6,7.39216
7,7.33333
8,7.52941
9,7.4902
10,7.5098
11,7.43137
12,7.70588
13,7.47059
14,7.43137
15,7.52941
16,7.7451
17,4.66667
18,3.84314
19,3.92157
20,3.78431
21,3.76471
22,3.96078
23,3.84314
24,3.82353
25,3.82353
26,3.84314
27,4.01961
28,3.66667
29,3.78431
30,3.70588
31,3.82353
32,3.80392
33,3.78431
34,3.82353
35,3.82353
36,3.94118
37,3.7451
38,3.78431
39,3.90196
40,3.82353
41,3.88235
42,3.86275
43,3.84314
44,3.82353
45,3.96078
46,3.82353
47,3.88235
48,3.86275
49,3.80392
50,3.90196
51,3.86275
52,3.90196
53,3.76471
54,3.84314
55,3.92157
56,3.96078
57,3.82353
58,3.88235
59,3.84314
60,3.82353
61,3.80392
62,3.76471
63,3.82353
64,3.94118
65,3.88235
66,3.78431
67,3.92157
68,3.7451
69,3.82353
70,3.82353
71,3.80392
72,3.96078
73,3.84314
74,3.80392
75,3.88235
76,3.82353
77,3.80392
78,3.68627
79,3.78431
80,3.82353
81,3.82353
82,3.82353
83,3.78431
84,3.90196
85,3.84314
86,3.80392
87,3.98039
88,3.80392
89,3.70588
90,3.68627
91,3.86275
92,3.70588
93,3.84314
94,3.96078
95,3.86275
96,3.86275
97,3.82353
98,3.80392
99,3.84314
