Generation,Best,Worse,Average
1,18.5087,433.848,6.95311e-310
2,18.1407,433.848,27.8986
3,18.1407,461.829,33.9292
4,18.1407,461.829,86.0047
5,18.1407,461.829,77.2138
6,18.1407,14785.3,82.4561
7,18.1407,461.829,204.095
8,18.1407,461.829,75.3224
9,18.1407,461.829,62.371
10,18.1407,461.829,67.3152
11,18.1407,461.829,96.6121
12,18.1407,461.829,91.7971
13,18.1407,461.829,66.9799
14,18.1407,461.829,81.3265
15,18.1407,461.829,91.3237
16,18.1407,461.829,50.943
17,18.1407,461.829,94.6823
18,18.1407,14785.3,98.3401
19,18.1407,461.829,224.062
20,18.1407,14785.3,65.0447
21,18.1407,461.829,218.556
22,18.1407,461.829,90.2852
23,18.1407,461.829,73.0547
24,18.1407,461.829,76.7592
25,18.1407,461.829,92.0198
26,18.1407,461.829,62.5403
27,18.1407,461.829,94.9438
28,18.1407,461.829,88.7558
29,18.1407,461.829,87.645
30,18.1407,461.829,76.9561
31,18.1407,461.829,68.143
32,18.1407,461.829,100.965
33,18.1407,461.829,64.9443
34,18.1407,461.829,74.8392
35,18.1407,461.829,78.813
36,18.1407,461.829,65.3962
37,18.1407,461.829,64.7946
38,18.1407,461.829,69.7589
39,18.1407,461.829,83.5847
40,18.1407,461.829,96.4115
41,18.1407,14785.3,79.1277
42,18.1407,461.829,215.296
43,18.1407,461.829,66.2973
44,18.1407,461.829,73.4437
45,18.1407,461.829,93.1887
46,18.1407,461.829,83.8944
47,18.1407,461.829,78.6003
48,18.1407,461.829,79.7037
49,18.1407,461.829,100.562
