Gerneration,Depth average
1,2.78431
2,2.7451
3,2.78431
4,2.84314
5,2.82353
6,2.76471
7,2.78431
8,2.78431
9,2.72549
10,2.76471
11,2.78431
12,2.80392
13,2.76471
14,2.84314
15,2.86275
16,2.82353
17,2.88235
18,2.78431
19,2.80392
20,2.84314
21,2.76471
22,2.80392
23,2.76471
24,2.82353
25,2.80392
26,2.7451
27,2.80392
28,2.76471
29,2.72549
30,2.82353
31,2.78431
32,2.84314
33,2.82353
34,2.7451
35,2.86275
36,2.7451
37,2.76471
38,2.78431
39,2.84314
40,2.84314
41,2.86275
42,2.76471
43,2.7451
44,2.84314
45,2.78431
46,2.76471
47,2.78431
48,2.82353
49,2.78431
