Generation,Diversity
1,1
2,1
3,3
4,2
5,1
6,1
7,2
8,1
9,2
10,3
11,3
12,1
13,1
14,3
15,1
16,1
17,1
18,1
19,2
20,3
21,2
22,2
23,2
24,1
25,2
26,1
27,2
28,2
29,2
30,2
31,1
32,2
33,1
34,3
35,2
36,2
37,1
38,2
39,2
40,1
41,1
42,2
43,1
44,1
45,2
46,1
47,2
48,1
49,2
50,1
51,2
52,1
53,1
54,1
55,2
56,1
57,4
58,1
59,2
60,2
61,3
62,1
63,1
64,1
65,1
66,2
67,1
68,3
69,1
70,1
71,2
72,2
73,2
74,2
75,1
76,1
77,1
78,2
79,1
80,3
81,3
82,2
83,2
84,3
85,1
86,1
87,2
88,1
89,1
90,1
91,4
92,2
93,2
94,1
95,2
96,2
97,2
98,3
99,1
100,2
101,2
102,3
103,1
104,3
105,3
106,1
107,2
108,2
109,2
110,1
111,1
112,2
113,2
114,2
115,1
116,2
117,2
118,2
119,2
120,1
121,2
122,3
123,2
124,1
125,2
126,5
127,1
128,2
129,3
130,3
131,2
132,1
133,1
134,2
135,2
136,2
137,1
138,1
139,1
140,1
141,2
142,1
143,1
144,4
145,3
146,1
147,1
148,1
149,1
150,1
151,3
152,1
153,1
154,2
155,3
156,2
157,3
158,2
159,3
160,2
161,1
162,2
163,1
164,2
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,2
173,2
174,2
175,1
176,1
177,1
178,1
179,3
180,2
181,2
182,1
183,1
184,3
185,2
186,1
187,2
188,1
189,2
190,2
191,2
192,1
193,3
194,2
195,1
196,2
197,1
198,2
199,2
200,1
201,3
202,2
203,2
204,2
205,3
206,3
207,2
208,1
209,1
210,2
211,2
212,2
213,2
214,1
215,3
216,1
217,3
218,2
219,2
220,2
221,3
222,1
223,1
224,1
225,1
226,2
227,2
228,2
229,3
230,2
231,1
232,3
233,1
234,2
235,2
236,2
237,1
238,3
239,1
240,1
241,1
242,2
243,1
244,2
245,1
246,3
247,2
248,1
249,1
250,1
251,1
252,1
253,1
254,3
255,2
256,1
257,1
258,1
259,2
260,1
261,2
262,3
263,2
264,2
265,1
266,1
267,2
268,2
269,2
270,1
271,2
272,2
273,2
274,3
275,3
276,1
277,2
278,2
279,3
280,1
281,2
282,1
283,1
284,1
285,3
286,3
287,1
288,2
289,1
290,2
291,1
292,3
293,2
294,2
295,1
296,1
297,3
298,1
299,1
300,1
301,3
302,2
303,1
304,2
305,2
306,1
307,4
308,2
309,1
310,1
311,1
312,2
313,1
314,2
315,1
316,1
317,2
318,5
319,1
320,1
321,1
322,1
323,1
324,2
325,1
326,1
327,1
328,2
329,2
330,3
331,2
332,3
333,2
334,3
335,2
336,1
337,2
338,2
339,3
340,1
341,3
342,1
343,1
344,3
345,1
346,2
347,1
348,1
349,2
350,1
351,1
352,2
353,1
354,3
355,2
356,2
357,2
358,2
359,2
360,3
361,2
362,2
363,1
364,1
365,1
366,1
367,1
368,1
369,2
370,2
371,2
372,2
373,1
374,1
375,2
376,2
377,2
378,2
379,1
380,1
381,1
382,1
383,2
384,3
385,2
386,1
387,1
388,3
389,1
390,2
391,2
392,2
393,2
394,2
395,2
396,1
397,2
398,1
399,1
400,1
401,2
402,3
403,2
404,1
405,2
406,2
407,1
408,1
409,2
410,1
411,1
412,1
413,2
414,1
415,2
416,1
417,2
418,1
419,1
420,2
421,2
422,2
423,2
424,3
425,2
426,1
427,3
428,3
429,1
430,2
431,2
432,2
433,3
434,1
435,1
436,1
437,1
438,3
439,1
440,1
441,2
442,2
443,2
444,2
445,2
446,1
447,2
448,1
449,1
450,3
451,2
452,2
453,1
454,1
455,1
456,2
457,1
458,2
459,3
460,3
461,2
462,1
463,2
464,3
465,1
466,2
467,1
468,3
469,2
470,3
471,1
472,3
473,1
474,1
475,2
476,2
477,1
478,1
479,2
480,1
481,3
482,2
483,2
484,2
485,1
486,1
487,3
488,1
489,2
490,3
491,1
492,3
493,1
494,1
495,3
496,1
497,2
498,1
499,1
