Gerneration,Depth average
1,3.92079
2,3.79208
3,3.81188
4,3.91089
5,3.90099
6,3.85149
7,3.86139
8,3.85149
9,3.83168
10,3.83168
11,3.78218
12,3.83168
13,3.83168
14,3.80198
15,3.86139
16,3.83168
17,3.82178
18,3.93069
19,3.78218
20,3.88119
21,3.80198
22,3.85149
23,3.91089
24,3.82178
25,3.90099
26,3.79208
27,3.83168
28,3.77228
29,3.81188
30,3.81188
31,3.81188
32,3.81188
33,3.82178
34,3.81188
35,3.85149
36,3.83168
37,3.90099
38,3.86139
39,3.82178
40,3.81188
41,3.89109
42,3.83168
43,3.90099
44,3.73267
45,3.84158
46,3.79208
47,3.88119
48,3.82178
49,3.88119
50,3.87129
51,3.80198
52,3.84158
53,3.79208
54,3.77228
55,3.87129
56,3.78218
57,3.87129
58,3.77228
59,3.87129
60,3.81188
61,3.83168
62,3.85149
63,3.90099
64,3.83168
65,3.89109
66,3.79208
67,3.89109
68,3.82178
69,3.87129
70,3.69307
71,3.83168
72,3.76238
73,3.89109
74,3.91089
75,3.83168
76,3.90099
77,3.83168
78,3.83168
79,3.80198
80,3.83168
81,3.85149
82,3.88119
83,3.90099
84,3.80198
85,3.81188
86,3.78218
87,3.80198
88,3.79208
89,3.92079
90,3.80198
91,3.86139
92,3.82178
93,3.94059
94,3.89109
95,3.81188
96,3.90099
97,3.84158
98,3.77228
99,3.82178
100,3.81188
101,3.82178
102,3.92079
103,3.78218
104,3.84158
105,3.81188
106,3.79208
107,3.74257
108,3.89109
109,3.73267
110,3.83168
111,3.77228
112,3.91089
113,3.81188
114,3.87129
115,3.86139
116,3.81188
117,3.90099
118,3.89109
119,3.75248
120,3.77228
121,3.81188
122,3.87129
123,3.79208
124,3.85149
125,3.88119
126,3.74257
127,3.86139
128,3.88119
129,3.81188
130,3.86139
131,3.88119
132,3.85149
133,3.88119
134,3.82178
135,3.88119
136,3.89109
137,3.85149
138,3.77228
139,3.90099
140,3.88119
141,3.85149
142,3.81188
143,3.86139
144,3.87129
145,3.92079
146,3.90099
147,3.90099
148,3.88119
149,3.81188
150,3.80198
151,3.86139
152,3.80198
153,3.86139
154,3.9604
155,3.85149
156,3.84158
157,3.82178
158,3.85149
159,3.87129
160,3.80198
161,3.87129
162,3.79208
163,3.85149
164,3.69307
165,3.81188
166,3.90099
167,3.81188
168,3.81188
169,3.90099
170,3.81188
171,3.92079
172,3.89109
173,3.74257
174,3.83168
175,3.90099
176,3.81188
177,3.88119
178,3.82178
179,3.79208
180,3.85149
181,3.82178
182,3.86139
183,3.81188
184,3.92079
185,3.82178
186,3.90099
187,3.87129
188,3.86139
189,3.77228
190,3.82178
191,3.85149
192,3.84158
193,3.69307
194,3.82178
195,3.75248
196,3.9703
197,3.79208
198,3.88119
199,3.82178
200,3.81188
201,3.82178
202,3.81188
203,3.81188
204,3.85149
205,3.81188
206,3.80198
207,3.81188
208,3.84158
209,3.80198
210,3.85149
211,3.78218
212,3.79208
213,3.83168
214,3.78218
215,3.69307
216,3.75248
217,3.91089
218,3.84158
219,3.92079
220,3.84158
221,3.85149
222,3.83168
223,3.89109
224,3.86139
225,3.89109
226,3.85149
227,3.84158
228,3.80198
229,3.82178
230,3.82178
231,3.72277
232,3.77228
233,3.83168
234,3.92079
235,3.81188
236,3.93069
237,3.82178
238,3.90099
239,3.86139
240,3.80198
241,3.82178
242,3.88119
243,3.81188
244,3.90099
245,3.85149
246,3.78218
247,3.89109
248,3.82178
249,3.86139
250,3.90099
251,3.78218
252,3.9505
253,3.90099
254,3.83168
255,3.85149
256,3.86139
257,3.84158
258,3.69307
259,3.88119
260,3.93069
261,3.83168
262,3.80198
263,3.72277
264,3.73267
265,3.79208
266,3.91089
267,3.79208
268,3.74257
269,3.79208
270,3.91089
271,3.83168
272,3.83168
273,3.79208
274,3.80198
275,3.81188
276,3.84158
277,3.80198
278,3.83168
279,3.88119
280,3.79208
281,3.89109
282,3.89109
283,3.76238
284,3.83168
285,3.83168
286,3.78218
287,3.83168
288,3.85149
289,3.83168
290,3.78218
291,3.81188
292,3.89109
293,3.82178
294,3.90099
295,3.85149
296,3.83168
297,3.86139
298,3.80198
299,3.85149
300,3.82178
301,3.82178
302,3.83168
303,3.90099
304,3.83168
305,3.85149
306,3.74257
307,3.83168
308,3.86139
309,3.80198
310,3.82178
311,3.75248
312,3.87129
313,3.89109
314,3.86139
315,3.83168
316,3.87129
317,3.90099
318,3.79208
319,3.85149
320,3.87129
321,3.89109
322,3.91089
323,3.87129
324,3.78218
325,3.81188
326,3.85149
327,3.72277
328,3.79208
329,3.86139
330,3.85149
331,3.83168
332,3.88119
333,3.78218
334,3.76238
335,3.9901
336,3.84158
337,3.81188
338,3.83168
339,3.78218
340,3.80198
341,3.76238
342,3.74257
343,3.9703
344,3.88119
345,3.85149
346,3.77228
347,3.80198
348,3.89109
349,3.71287
350,3.88119
351,3.73267
352,3.87129
353,3.82178
354,3.84158
355,3.82178
356,3.79208
357,3.85149
358,3.93069
359,3.77228
360,3.93069
361,3.73267
362,3.73267
363,3.83168
364,3.77228
365,3.89109
366,3.85149
367,3.81188
368,3.81188
369,3.85149
370,3.86139
371,3.87129
372,3.83168
373,3.85149
374,3.80198
375,3.89109
376,3.83168
377,3.80198
378,3.85149
379,3.78218
380,3.85149
381,3.81188
382,3.88119
383,3.78218
384,3.86139
385,3.67327
386,3.81188
387,3.86139
388,3.75248
389,3.81188
390,3.89109
391,3.83168
392,3.88119
393,3.88119
394,3.83168
395,3.87129
396,3.84158
397,3.85149
398,3.9505
399,3.81188
400,3.79208
401,3.88119
402,3.90099
403,3.89109
404,3.91089
405,3.87129
406,3.77228
407,3.77228
408,3.75248
409,3.87129
410,3.84158
411,3.81188
412,3.83168
413,3.79208
414,3.81188
415,3.82178
416,3.83168
417,3.85149
418,3.75248
419,3.83168
420,3.90099
421,3.71287
422,3.89109
423,3.81188
424,3.87129
425,3.85149
426,3.9703
427,3.74257
428,3.90099
429,3.86139
430,3.85149
431,3.76238
432,3.87129
433,3.86139
434,3.84158
435,3.80198
436,3.83168
437,3.77228
438,3.83168
439,3.80198
440,3.91089
441,3.93069
442,3.88119
443,3.76238
444,3.84158
445,3.80198
446,3.88119
447,3.83168
448,3.81188
449,3.85149
450,3.88119
451,3.82178
452,3.77228
453,3.82178
454,3.78218
455,3.80198
456,3.73267
457,3.76238
458,3.88119
459,3.87129
460,3.82178
461,3.82178
462,3.87129
463,3.82178
464,3.91089
465,3.94059
466,3.85149
467,3.84158
468,3.79208
469,3.93069
470,3.86139
471,3.88119
472,3.92079
473,3.74257
474,3.89109
475,3.81188
476,3.82178
477,3.91089
478,3.79208
479,3.79208
480,3.84158
481,3.81188
482,3.81188
483,3.90099
484,3.90099
485,3.86139
486,3.86139
487,3.82178
488,3.75248
489,3.83168
490,3.77228
491,3.82178
492,3.89109
493,3.87129
494,3.85149
495,3.84158
496,3.86139
497,3.82178
498,3.91089
499,3.76238
