Gerneration,Depth average
1,4.19802
2,3.62376
3,3.38614
4,3.06931
5,3.23762
6,3.39604
7,3.48515
8,3.62376
9,4.11881
10,4.40594
11,4.64356
12,4.90099
13,4.86139
14,4.72277
15,4.48515
16,4.44554
17,4.65347
18,4.64356
19,4.65347
20,4.57426
21,4.58416
22,4.42574
23,4.26733
24,4.33663
25,4.35644
26,4.27723
27,4.16832
28,4.20792
29,4.16832
30,4.20792
31,4.18812
32,3.79208
33,3.71287
34,3.85149
35,4.0297
36,4.23762
37,4.29703
38,4.26733
39,4.14851
40,4.14851
41,3.9901
42,3.9703
43,4.15842
44,4.15842
45,4.0099
46,3.85149
47,3.84158
48,3.82178
49,3.74257
50,3.68317
51,3.75248
52,3.74257
53,3.70297
54,3.9604
55,4.05941
56,4.14851
57,3.9802
58,3.78218
59,3.63366
60,3.79208
61,3.79208
62,3.9901
63,3.9901
64,4.0099
65,3.88119
66,3.9604
67,4.0297
68,4.17822
69,4.20792
70,4.22772
71,4.15842
72,4.14851
73,3.79208
74,3.74257
75,3.91089
76,4.10891
77,3.91089
78,4.0396
79,4.0396
80,4.10891
81,4.07921
82,4.13861
83,4.07921
84,4.21782
85,4.11881
86,4.26733
87,4.13861
88,4.0198
89,3.72277
90,3.87129
91,3.89109
92,4.12871
93,4.32673
94,4.23762
95,4.11881
96,4.14851
97,4.16832
98,4.0396
99,3.9703
