Generation,Diversity
1,68
2,59
3,46
4,43
5,38
6,37
7,32
8,40
9,31
10,25
11,27
12,26
13,23
14,20
15,23
16,18
17,20
18,21
19,24
20,21
21,20
22,17
23,21
24,21
25,19
26,17
27,18
28,16
29,15
30,17
31,18
32,20
33,17
34,20
35,18
36,16
37,18
38,17
39,16
40,23
41,19
42,14
43,16
44,20
45,13
46,23
47,19
48,23
49,22
50,19
51,17
52,17
53,16
54,16
55,14
56,17
57,14
58,15
59,16
60,17
61,13
62,19
63,17
64,19
65,13
66,18
67,16
68,17
69,20
70,20
71,18
72,20
73,19
74,26
75,24
76,30
77,28
78,28
79,29
80,27
81,22
82,22
83,21
84,22
85,22
86,25
87,25
88,19
89,21
90,21
91,20
92,22
93,21
94,22
95,20
96,15
97,18
98,15
99,20
