Gerneration,Depth average
1,6.31337
2,4.57285
3,4.60679
4,4.56287
5,4.61078
6,4.56687
7,4.56287
8,4.61477
9,4.56886
10,4.58283
11,4.61277
12,4.61078
13,4.52495
14,4.62275
15,4.58683
16,4.55689
17,4.57086
18,4.57685
19,4.60679
20,4.58683
21,4.56687
22,4.59681
23,4.58084
24,4.58283
25,4.58683
26,4.57685
27,4.57485
28,4.5509
29,4.58882
30,4.57884
31,4.58283
32,4.53892
33,4.60479
34,4.63473
35,4.58882
36,4.59281
37,4.61677
38,4.56287
39,4.58683
40,4.60479
41,4.58483
42,4.58683
43,4.6008
44,4.5988
45,4.58483
46,4.56687
47,4.51098
48,4.62675
49,4.60878
50,4.5509
51,4.61277
52,4.63273
53,4.57685
54,4.58483
55,4.58683
56,4.5988
57,4.55689
58,4.59481
59,4.5988
60,4.51896
61,4.53693
62,4.53693
63,4.56886
64,4.59681
65,4.61078
66,4.56287
67,4.58882
68,4.57685
69,4.59481
70,4.58084
71,4.57285
72,4.56886
73,4.60479
74,4.58483
75,4.57685
76,4.58882
77,4.59082
78,4.57884
79,4.57485
80,4.55289
81,4.61677
82,4.61277
83,4.5509
84,4.55289
85,4.56886
86,4.51098
87,4.56088
88,4.56287
89,4.52695
90,4.60479
91,4.59082
92,4.58283
93,4.61677
94,4.58683
95,4.60679
96,4.58084
97,4.63473
98,4.61277
99,4.55689
