Generation,Diversity
1,4
2,7
3,7
4,4
5,5
6,6
7,5
8,7
9,7
10,6
11,7
12,7
13,5
14,7
15,5
16,7
17,6
18,6
19,5
20,6
21,10
22,7
23,5
24,4
25,6
26,6
27,6
28,6
29,6
30,7
31,6
32,7
33,6
34,8
35,6
36,4
37,7
38,6
39,7
40,7
41,7
42,7
43,4
44,6
45,5
46,5
47,5
48,5
49,4
50,6
51,6
52,7
53,6
54,4
55,6
56,6
57,7
58,8
59,6
60,6
61,8
62,5
63,7
64,6
65,5
66,6
67,5
68,5
69,5
70,8
71,6
72,5
73,6
74,5
75,6
76,6
77,6
78,6
79,6
80,5
81,5
82,6
83,6
84,5
85,7
86,5
87,5
88,8
89,5
90,7
91,4
92,5
93,5
94,4
95,7
96,7
97,5
98,7
99,7
