Gerneration,Depth average
1,2.80198
2,2.87129
3,2.80198
4,2.83168
5,2.85149
6,2.76238
7,2.79208
8,2.81188
9,2.74257
10,2.73267
11,2.77228
12,2.80198
13,2.73267
14,2.69307
15,2.82178
16,2.75248
17,2.79208
18,2.78218
19,2.80198
20,2.80198
21,2.79208
22,2.81188
23,2.76238
24,2.75248
25,2.80198
26,2.77228
27,2.80198
28,2.77228
29,2.77228
30,2.80198
31,2.81188
32,2.83168
33,2.79208
34,2.73267
35,2.81188
36,2.81188
37,2.84158
38,2.79208
39,2.82178
40,2.77228
41,2.79208
42,2.77228
43,2.75248
44,2.81188
45,2.77228
46,2.78218
47,2.77228
48,2.82178
49,2.79208
