Generation,Best,Worse,Average
1,9.18169,1742.48,6.95295e-310
2,9.18169,455.133,60.2728
3,9.18169,455.133,26.4088
4,9.18169,455.133,21.3506
5,9.18169,455.133,20.7514
6,9.18169,298.251,20.454
7,9.18169,455.133,19.4164
8,9.18169,455.133,26.7556
9,9.18169,455.133,23.1041
10,9.18169,455.133,21.5475
11,9.18169,455.133,22.0446
12,9.18169,455.133,23.5321
13,9.18169,455.133,20.6118
14,9.18169,455.133,19.303
15,9.18169,455.133,22.9012
16,9.18169,455.133,20.4885
17,9.18169,455.133,24.549
18,9.18169,455.133,23.5957
19,9.18169,455.133,20.621
20,9.18169,455.133,22.2607
21,9.18169,455.133,25.355
22,9.18169,455.133,23.6584
23,9.18169,455.133,23.8407
24,9.18169,455.133,24.1158
25,9.18169,455.133,25.5029
26,9.18169,455.133,23.8469
27,9.18169,455.133,24.041
28,9.18169,455.133,20.9008
29,9.18169,455.133,24.1159
30,9.18169,455.133,28.3828
31,9.18169,455.133,25.1398
32,9.18169,455.133,22.9707
33,9.18169,455.133,19.8183
34,9.18169,455.133,21.7826
35,9.18169,455.133,25.3954
36,9.18169,455.133,24.5286
37,9.18169,455.133,22.1473
38,9.18169,455.133,19.5717
39,9.18169,455.133,20.9843
40,9.18169,455.133,21.9378
41,9.18169,455.133,27.1523
42,9.18169,455.133,20.9856
43,9.18169,455.133,25.9224
44,9.18169,455.133,22.5796
45,9.18169,455.133,24.516
46,9.18169,455.133,23.8064
47,9.18169,455.133,22.6177
48,9.18169,455.133,26.2102
49,9.18169,455.133,25.8455
