Generation,Diversity
1,72
2,53
3,53
4,51
5,54
6,52
7,57
8,53
9,56
10,51
11,56
12,45
13,45
14,44
15,47
16,48
17,56
18,48
19,46
20,52
21,58
22,56
23,58
24,49
25,53
26,49
27,59
28,59
29,55
30,57
31,57
32,57
33,57
34,49
35,55
36,60
37,55
38,60
39,58
40,61
41,61
42,58
43,55
44,62
45,57
46,62
47,63
48,55
49,59
50,54
51,58
52,50
53,59
54,51
55,44
56,41
57,34
58,37
59,42
60,40
61,36
62,40
63,40
64,38
65,48
66,45
67,43
68,55
69,49
70,43
71,46
72,47
73,49
74,51
75,48
76,49
77,42
78,48
79,43
80,45
81,40
82,43
83,41
84,50
85,48
86,41
87,42
88,41
89,44
90,40
91,44
92,49
93,38
94,38
95,43
96,50
97,47
98,44
99,51
