Generation,Diversity
1,69
2,55
3,44
4,39
5,33
6,31
7,29
8,34
9,44
10,40
11,51
12,52
13,46
14,50
15,54
16,52
17,51
18,55
19,48
20,44
21,50
22,52
23,50
24,55
25,50
26,51
27,47
28,57
29,55
30,50
31,51
32,60
33,55
34,54
35,50
36,54
37,46
38,50
39,50
40,49
41,42
42,47
43,43
44,34
45,40
46,47
47,47
48,51
49,46
50,44
51,43
52,41
53,49
54,43
55,40
56,43
57,41
58,43
59,43
60,50
61,41
62,44
63,43
64,45
65,42
66,48
67,45
68,37
69,43
70,41
71,43
72,36
73,38
74,38
75,38
76,37
77,44
78,42
79,48
80,43
81,42
82,46
83,45
84,39
85,39
86,33
87,47
88,38
89,41
90,33
91,33
92,38
93,36
94,37
95,34
96,39
97,37
98,39
99,45
