Gerneration,Depth average
1,3.93069
2,4.56436
3,4.63366
4,4.55446
5,4.57426
6,4.42574
7,4.59406
8,4.57426
9,4.68317
10,4.61386
11,4.73267
12,4.38614
13,4.63366
14,4.59406
15,4.62376
16,4.60396
17,4.59406
18,4.56436
19,4.48515
20,4.55446
21,4.66337
22,4.56436
23,4.67327
24,4.52475
25,4.62376
26,4.35644
27,4.54455
28,4.56436
29,4.52475
30,4.53465
31,4.48515
32,4.57426
33,4.53465
34,4.55446
35,4.54455
36,4.60396
37,4.45545
38,4.62376
39,4.68317
40,4.61386
41,4.57426
42,4.48515
43,4.54455
44,4.48515
45,4.65347
46,4.56436
47,4.60396
48,4.44554
49,4.51485
