Generation,Best,Worse,Average
1,18.5087,47489.5,7.90505e-323
2,18.5087,22.7584,667.001
3,18.5087,74.7566,inf
4,18.5087,25.9142,22.0015
5,18.5087,29.6635,20.5016
6,18.5087,61.7535,20.2958
7,18.5087,38.4465,20.5367
8,18.5087,433.848,19.8125
9,18.5087,47.3365,23.9422
10,18.1407,29.8755,20.5187
11,18.1407,29.8755,19.6469
12,18.1407,22.8558,19.519
13,18.1407,35.0542,19.278
14,18.1407,461.829,19.7612
15,18.1407,461.829,28.8892
16,18.1407,14785.3,30.6664
17,18.1407,24.4778,168.184
18,18.1407,59.5546,19.4565
19,18.1407,246.753,19.9332
20,18.1407,14785.3,27.1898
21,18.1407,14785.3,179.431
22,18.1407,461.829,174.456
23,18.1407,461.829,37.7604
24,18.1407,994.129,32.4236
25,18.1407,461.829,1456.74
26,18.1407,994.129,62.1555
27,18.1407,994.129,1318.29
28,18.1407,461.829,2606.49
29,18.1407,14785.3,1339.11
30,18.1407,994.129,347.838
31,18.1407,14843.9,71.3927
32,18.1407,597.019,211.557
33,18.1407,14785.3,1332.64
34,18.1407,14785.3,297.576
35,18.1407,1384.25,367.633
36,18.1407,14785.3,92.7015
37,18.1407,994.129,359.986
38,18.1407,14785.3,1485.91
39,13.488,14843.9,190.831
40,13.488,461.829,207.864
41,13.488,999.128,43.6797
42,13.488,461.829,1336.26
43,13.488,461.921,1335.57
44,13.488,461.829,36.7066
45,13.488,461.829,23.4373
46,13.488,14785.3,30.9532
47,13.488,461.829,175.974
48,13.488,400.802,25.6786
49,13.488,461.829,1299.75
50,13.488,59.5546,26.7385
51,13.488,201.206,19.3458
52,13.488,26.1814,22.7808
53,13.488,32.2711,18.4526
54,13.488,26.1814,18.0173
55,13.488,32.2711,17.7881
56,13.488,32.2711,18.4342
57,13.488,26.1814,49.4564
58,13.488,33.7295,50.1499
59,10.1334,33.0197,18.6646
60,10.1334,33.0197,18.3227
61,10.1334,45.4237,18.3911
62,10.1334,32.2711,17.8464
63,10.1334,70.9163,17.8262
64,10.1334,55.3844,50.1507
65,10.1334,26.2953,19.2595
66,10.1334,45.4237,18.3853
67,10.1334,33.0197,18.2588
68,10.1334,29.8296,17.7611
69,10.1334,45.4237,17.3939
70,10.1334,23.5651,70.1234
71,10.1334,24.0794,28.3007
72,10.1334,45.4237,17.0416
73,10.1334,32.2711,17.7088
74,10.1334,29.8296,17.3489
75,10.1334,29.8296,16.924
76,10.1334,33.3688,16.5473
77,10.1334,45.4237,16.567
78,10.1334,32.2711,17.8545
79,10.1334,33.3688,inf
80,10.1334,45.4237,inf
81,10.1334,29.8296,18.5328
82,10.1334,45.4237,17.125
83,10.1334,29.8296,70.1491
84,10.1334,27.0444,16.6995
85,10.1334,45.4237,18.9279
86,10.1334,29.8296,15.3425
87,10.1334,32.674,15.2809
88,10.1334,45.4237,16.4153
89,10.1334,45.4237,69.1809
90,10.1334,27.0444,17.9665
91,10.1334,32.2711,17.5491
92,10.1334,45.4237,17.8746
93,10.1334,45.4237,inf
94,10.1334,27.0444,18.8404
95,10.1334,45.4237,17.2842
96,10.1334,29.8296,17.7866
97,10.1334,32.2711,16.4168
98,10.1334,29.8296,16.4124
99,10.1334,45.4237,16.8804
