Generation,Diversity
1,23
2,22
3,23
4,22
5,22
6,25
7,22
8,20
9,21
10,25
11,23
12,21
13,24
14,23
15,25
16,22
17,23
18,18
19,18
20,22
21,22
22,21
23,22
24,26
25,24
26,23
27,22
28,22
29,21
30,23
31,26
32,21
33,22
34,24
35,24
36,23
37,23
38,25
39,18
40,26
41,22
42,20
43,21
44,23
45,28
46,21
47,23
48,23
49,24
50,20
51,22
52,23
53,23
54,23
55,21
56,22
57,21
58,21
59,21
60,21
61,18
62,25
63,22
64,23
65,21
66,24
67,24
68,24
69,23
70,23
71,24
72,21
73,24
74,25
75,23
76,23
77,25
78,20
79,23
80,21
81,22
82,22
83,22
84,21
85,22
86,22
87,20
88,22
89,21
90,22
91,21
92,23
93,24
94,24
95,22
96,23
97,24
98,24
99,21
