Gerneration,Depth average
1,3.94059
2,3.0297
3,2.63366
4,2.43564
5,2.33663
6,2.49505
7,2.63366
8,2.56436
9,2.54455
10,2.56436
11,2.59406
12,2.56436
13,2.40594
14,2.44554
15,2.53465
16,2.49505
17,2.56436
18,2.59406
19,2.65347
20,2.63366
21,2.61386
22,2.68317
23,2.63366
24,2.65347
25,2.66337
26,2.57426
27,2.49505
28,2.54455
29,2.47525
30,2.39604
31,2.34653
32,2.35644
33,2.33663
34,2.23762
35,2.30693
36,2.33663
37,2.37624
38,2.38614
39,2.43564
40,2.48515
41,2.49505
42,2.47525
43,2.45545
44,2.49505
45,2.50495
46,2.56436
47,2.51485
48,2.46535
49,2.46535
50,2.38614
51,2.42574
52,2.24752
53,2.29703
54,2.37624
55,2.33663
56,2.35644
57,2.31683
58,2.26733
59,2.36634
60,2.29703
61,2.35644
62,2.40594
63,2.47525
64,2.42574
65,2.43564
66,2.49505
67,2.43564
68,2.48515
69,2.57426
70,2.59406
71,2.58416
72,2.67327
73,2.68317
74,2.74257
75,2.70297
76,2.65347
77,2.65347
78,2.66337
79,2.67327
80,2.67327
81,2.62376
82,2.62376
83,2.73267
84,2.75248
85,2.71287
86,2.64356
87,2.54455
88,2.59406
89,2.56436
90,2.66337
91,2.69307
92,2.70297
93,2.72277
94,2.74257
95,2.67327
96,2.64356
97,2.64356
98,2.67327
99,2.71287
