Generation,Best,Worse,Average
1,18.3382,22.5474,6.95256e-310
2,18.3382,22.5474,19.101
3,18.3382,22.5474,19.1482
4,18.3382,22.5474,18.8302
5,18.3382,22.5474,18.7284
6,18.3382,22.5474,19.2262
7,18.3382,25.8113,18.9959
8,18.3382,22.5474,19.0158
9,18.3382,22.5474,19.1558
10,18.3382,24.5638,18.9127
11,18.3382,22.5474,18.9791
12,18.3382,22.5474,18.9786
13,18.3382,22.5474,18.9889
14,18.3382,22.5474,18.6159
15,18.3382,24.5638,18.7355
16,18.3382,25.8113,18.9408
17,18.3382,22.5474,19.1111
18,18.3382,22.5474,19.0286
19,18.3382,22.5474,19.0445
20,18.3382,22.5474,19.1175
21,18.3382,22.5474,19.0528
22,18.3382,22.5474,18.946
23,18.3382,22.5474,18.7938
24,18.3382,22.5474,18.9684
25,18.3382,22.5474,18.6651
26,18.3382,22.5474,18.9979
27,18.3382,22.5474,18.8052
28,18.3382,22.5474,19.0017
29,18.3382,22.5474,18.7534
30,18.3382,22.5474,18.8238
31,18.3382,24.5638,18.9332
32,18.3382,22.5474,18.9523
33,18.3382,22.5474,19.3068
34,18.3382,25.8113,18.868
35,18.3382,24.5638,19.0926
36,18.3382,22.5474,19.2203
37,18.3382,22.5474,18.8999
38,18.3382,22.5474,18.9275
39,18.3382,22.5474,18.8942
40,18.3382,25.8113,18.9646
41,18.3382,22.5474,19.2599
42,18.3382,22.5474,18.9238
43,18.3382,22.5474,19.1865
44,18.3382,22.5474,18.7258
45,18.3382,22.5474,18.8884
46,18.3382,22.5474,19.1744
47,18.3382,22.5474,19.049
48,18.3382,22.5474,19.0963
49,18.3382,22.5474,18.8609
50,18.3382,22.5474,18.7298
51,18.3382,22.5474,19.1111
52,18.3382,24.5638,19.0623
53,18.3382,22.5474,19.0495
54,18.3382,22.5474,19.0906
55,18.3382,22.5474,18.8052
56,18.3382,22.5474,18.9077
57,18.3382,22.5474,18.9427
58,18.3382,22.5474,19.0694
59,18.3382,22.5474,19.0343
60,18.3382,22.5474,18.9895
61,18.3382,25.8113,18.7867
62,18.3382,22.5474,19.104
63,18.3382,22.5474,18.9753
64,18.3382,25.8113,18.8328
65,18.3382,24.5638,19.3337
66,18.3382,22.5474,19.1839
67,18.3382,22.5474,18.8948
68,18.3382,22.5474,18.8231
69,18.3382,22.5474,18.8544
70,18.3382,22.5474,19.0164
71,18.3382,22.5474,18.907
72,18.3382,22.5474,18.9505
73,18.3382,22.5474,18.8891
74,18.3382,22.5474,19.0983
75,18.3382,22.5474,19.0861
76,18.3382,22.5474,18.8507
77,18.3382,22.5474,18.9518
78,18.3382,22.5474,18.9883
79,18.3382,22.5474,18.7106
80,18.3382,24.5638,19.0221
81,18.3382,24.5638,19.0745
82,18.3382,24.5638,19.0239
83,18.3382,22.5474,19.2059
84,18.3382,25.8113,18.614
85,18.3382,24.5638,19.0535
86,18.3382,22.5474,18.864
87,18.3382,22.5474,19.0157
88,18.3382,22.5474,18.8884
89,18.3382,22.5474,18.8756
90,18.3382,22.5474,19.0228
91,18.3382,22.5474,18.6408
92,18.3382,22.5474,18.8999
93,18.3382,22.5474,18.9972
94,18.3382,22.5474,19.1047
95,18.3382,22.5474,18.8827
96,18.3382,22.5474,18.9492
97,18.3382,22.5474,18.7005
98,18.3382,22.5474,18.7265
99,18.3382,22.5474,18.9953
